eventtitle,views,place,address,eventday,eventdate,request
Frauenklamotte - der Fashion Flohmarkt in Frankfurt,819,Orange Peel,"60329 Frankfurt am Main, Kaiserstraße 39",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
FREILUFT Markt,504,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Fury In The Slaughterhouse,1629,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Gibson Loves Saturdays,748,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Hafenkino Open Air: Futur Drei,566,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Klassisches BrauErlebnis,806,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Latin Summer,1855,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Ludwig²,1542,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Notorious,468,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Rigoletto,1518,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Skylight-Tour,1494,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Stadt am Meer - Techno Open Air mit Kerstin Eden,849,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Tabaluga - oder die Reise zur Vernunft,1613,Stadthalle Hofheim am Taunus,"65719 Hofheim, Chinonplatz 4",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Trixie & The Trainwrecks (DE),495,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Velvet-Bar-Night,811,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Wochenmarkt Bornheim,773,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Wochenmarkt und Markthalle Höchst,867,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-08-14,2021-08-08T16:54:24.032823Z
Handkäs' mit Mussik,5353,Frankfurter Hof,"65205 Wiesbaden, Oberpfortstraße 2",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Julia Neigel,1312,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
"Amistat (AU), Il Civetto",291,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Club Aufs Deck // Ahoi!,675,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Club Aufs Deck // Dr. Bontempi's Snake Oil Company,519,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Der Besuch der alten Dame,1331,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Der Zauberer von Oz,1333,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Die Abenteuer von Petterson und Findus - …,1334,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Farbenfabrik Flohmarkt #36,328,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
FEE vs. CÖNIG - Sommerwiese Jahrhunderthalle,307,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Konstantin Wecker Trio,1224,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Ludwig²,1234,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Online Tour Bunte Götter,458,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Patricia Kelly - Live 2021,1239,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Rigoletto,1196,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Yoga,914,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-08T16:54:26.722476Z
Ivan Santos Trio,1064,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-16,2021-08-08T16:54:29.173062Z
5-tägiges Sommerferien-Camp,681,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Montag,2021-08-16,2021-08-08T16:54:29.173062Z
Monday Mood,594,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-16,2021-08-08T16:54:29.173062Z
Limp Bizkit - Tour 2021,7525,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Montag,2021-08-09,2021-08-09T16:56:29.152852Z
Maeckes & Die Gitarre,1656,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-09,2021-08-09T16:56:29.152852Z
Monday Mood,1596,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-09,2021-08-09T16:56:29.152852Z
Thundermother,4031,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Ilgen-Nur • Frankfurt • ins freie!,1134,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Katrin Pitz & Marcella Melien,310,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Rigoletto,1482,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Tom Sawyer und Huckleberry Finn,1344,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Wochenmarkt Sachsenhausen,591,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Wochenmarkt und Markthalle Höchst,774,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-10,2021-08-09T16:56:31.046867Z
Mein Kopf ist ein brutaler Ort + Sapiency,3522,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Der Zauberer von Oz,1661,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Die Abenteuer von Petterson und Findus - …,1663,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Die Comedian Harmonists - Revue von G. Greiffenhagen …,1485,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Die Päpstin,1527,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Löwen Frankfurt,692,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Martinsvierteler Markt,738,Riegerplatz,64289 Darmstadt,Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Moritzburg Festival Orchester - Beethoven …,120,Jagdschloss Kranichstein,"64289 Darmstadt, Kranichsteiner Straße 261",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Online Tour Bunte Götter,641,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Rigoletto,1492,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Tom Sawyer und Huckleberry Finn,1473,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Wednesday Vibes,858,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Wochenmarkt Bornheim,729,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Wochenmarkt Rödelheim,676,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-08-11,2021-08-09T16:56:32.888353Z
Artefuckt,2725,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Erzeugermarkt Konstablerwache,656,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Hafenkino Open Air: Proxima - die Astronautin (OmU),476,Hafen 2,"63067 Offenbach, Nordring 129",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Kaisermarkt,509,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
MAL ÉLEVÉ + GASTONE - Jahrhunderthalle Sommerwiese,929,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Mal Élevé • Frankfurt • ins freie!,733,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Michel in der Suppenschüssel - Dernière,1190,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Rigoletto,1189,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Sister Act,1478,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Urban Club Band,635,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-08-12,2021-08-09T16:56:34.523672Z
Club Picknick x Hard Bock Drauf,3394,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Urban Friday,3222,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
AB/CD – „Bon Scott meets Brian Johnson“,673,Bannturm Bühne am Schloss,"63150 Heusenstamm, Im Herrngarten 1",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Bahnhofsviertelvorzehn,398,Bar Pracht,"60329 Frankfurt am Main, Niddastraße 54",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Batschkapp Sommergarten!,1064,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
dArtagnan,750,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Die Päpstin,1363,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Hafenkino Open Air: Ema (OmU),512,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Klassisches BrauErlebnis,633,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
La Fanfarria del Capitán (AR),454,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Magoni Semester Closing,307,Gibson Club,"60313 Frankfurt am Main, Zeil 85-93",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Rigoletto,1338,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Sister Act,1611,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
Velvet-Bar-Night,2272,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-08-13,2021-08-09T16:56:36.631222Z
4. Virtual Marathon Germany,238127,Berlin,10435 Berlin,Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Lars Reichow - Ich!,4259,Schlossbühne am Bannturm,"63150 Heusenstamm, Im Herrngarten 1",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Alte Bekannte,1627,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Batschkapp Sommergarten,1259,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Blaulicht– Sommer Open Air 2021,1008,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Club Picknick x THW w/ Anthony Rother & CYRK live,1227,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Crew Love,497,Adlib,"60314 Frankfurt am Main, Schwedler Straße 8",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Der Besuch der alten Dame,1894,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Die Abenteuer von Petterson und Findus - …,1894,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Dinner Musical Open-Air,1614,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Erzeugermarkt Konstablerwache,900,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Frankfurt Universe - Ravensburg Razorbacks,338,Stadion am Bornheimer Hang,"60386 Frankfurt am Main, Richard-Herrmann-Platz 1",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Frauenklamotte - der Fashion Flohmarkt in Frankfurt,934,Orange Peel,"60329 Frankfurt am Main, Kaiserstraße 39",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
FREILUFT Markt,592,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Fury In The Slaughterhouse,1718,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Gibson Loves Saturdays,878,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Hafenkino Open Air: Futur Drei,660,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Klassisches BrauErlebnis,869,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Latin Summer,1950,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Ludwig²,1629,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Notorious,557,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Rigoletto,1608,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Skylight-Tour,1637,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Stadt am Meer - Techno Open Air mit Kerstin Eden,999,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Tabaluga - oder die Reise zur Vernunft,1704,Stadthalle Hofheim am Taunus,"65719 Hofheim, Chinonplatz 4",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Trixie & The Trainwrecks (DE),595,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Velvet-Bar-Night,887,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Wochenmarkt Bornheim,854,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Wochenmarkt und Markthalle Höchst,945,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-08-14,2021-08-09T16:56:38.432314Z
Handkäs' mit Mussik,6160,Frankfurter Hof,"65205 Wiesbaden, Oberpfortstraße 2",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Julia Neigel,1700,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
"Amistat (AU), Il Civetto",337,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Club Aufs Deck // Ahoi!,726,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Club Aufs Deck // Dr. Bontempi's Snake Oil Company,569,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Der Besuch der alten Dame,1369,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Der Zauberer von Oz,1365,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Die Abenteuer von Petterson und Findus - …,1365,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Farbenfabrik Flohmarkt #36,421,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
FEE vs. CÖNIG - Sommerwiese Jahrhunderthalle,399,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Konstantin Wecker Trio,1256,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Ludwig²,1266,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Online Tour Bunte Götter,485,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Patricia Kelly - Live 2021,1274,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Rigoletto,1228,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Yoga,964,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-08-15,2021-08-09T16:56:40.513865Z
Ivan Santos Trio,1140,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Montag,2021-08-16,2021-08-09T16:56:42.134293Z
5-tägiges Sommerferien-Camp,696,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Montag,2021-08-16,2021-08-09T16:56:42.134293Z
Monday Mood,756,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-08-16,2021-08-09T16:56:42.134293Z
Queeres Open Air Kino 2021,794,Riegerplatz,64289 Darmstadt,Dienstag,2021-08-17,2021-08-09T16:56:43.697119Z
Rigoletto,1140,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-17,2021-08-09T16:56:43.697119Z
Verurteilt! Der Gerichtspodcast – Live,197,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-08-17,2021-08-09T16:56:43.697119Z
Wochenmarkt Sachsenhausen,402,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-17,2021-08-09T16:56:43.697119Z
Wochenmarkt und Markthalle Höchst,481,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-17,2021-08-09T16:56:43.697119Z
Thundermother,5130,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Ilgen-Nur • Frankfurt • ins freie!,2112,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Katrin Pitz & Marcella Melien,1050,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Rigoletto,2511,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Tom Sawyer und Huckleberry Finn,2365,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Wochenmarkt Sachsenhausen,1251,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Wochenmarkt und Markthalle Höchst,1666,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-08-10,2021-08-10T16:57:13.475387Z
Mein Kopf ist ein brutaler Ort + Sapiency,4066,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Der Zauberer von Oz,2080,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Die Abenteuer von Petterson und Findus - …,2082,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Die Comedian Harmonists - Revue von G. Greiffenhagen …,1828,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Die Päpstin,1870,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Löwen Frankfurt,741,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Martinsvierteler Markt,800,Riegerplatz,64289 Darmstadt,Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Moritzburg Festival Orchester - Beethoven …,174,Jagdschloss Kranichstein,"64289 Darmstadt, Kranichsteiner Straße 261",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Online Tour Bunte Götter,700,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Rigoletto,1836,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Tom Sawyer und Huckleberry Finn,1816,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Wednesday Vibes,1027,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Wochenmarkt Bornheim,789,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Wochenmarkt Rödelheim,731,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-08-11,2021-08-10T16:57:15.059766Z
Artefuckt,3265,Batschkapp Sommergarten,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Erzeugermarkt Konstablerwache,760,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Hafenkino Open Air: Proxima - die Astronautin (OmU),584,Hafen 2,"63067 Offenbach, Nordring 129",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Kaisermarkt,562,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
MAL ÉLEVÉ + GASTONE - Jahrhunderthalle Sommerwiese,1107,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Mal Élevé • Frankfurt • ins freie!,911,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Michel in der Suppenschüssel - Dernière,1276,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
Rigoletto,1275,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-08-12,2021-08-10T16:57:16.631018Z
