eventtitle,views,place,address,eventday,eventdate,request
Wochenmarkt und Markthalle Höchst,362,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-09-21,2021-09-14T16:53:56.750848Z
The Mystery Of Banksy - A Genius Mind,184984,Isarforum Deutsches Museum,"80538 München, Ludwigsbrücke",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
WTO - Wiesbaden Tennis Open 2021,1786,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Fratopia | Musik und Film,1079,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Heldmaschine,467,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Henni Nachtsheim & das Jazzensemble der Deutschen …,167,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Jazz x Entangled Trio,454,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Kuddel Muddel Theater - Emi und der Drache mit den …,1293,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Literatur in Einfacher Sprache - Mit Paul Bokowski …,426,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Löwen Frankfurt,424,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Martinsvierteler Markt,579,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Oliver Pocher - gefährlich ehrlich,1115,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Online Tour Bunte Götter,291,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Sebastian Schnoy - Und plötzlich Demokratie,640,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Spotlight Jazz,490,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Till Eulenspiegels lustige Streiche - Familienmusical …,405,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Wednesday Vibes,1732,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Wochenmarkt Bornheim,369,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Wochenmarkt Rödelheim,443,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-22,2021-09-14T16:53:58.353524Z
Wednesday Vibes,9626,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
automechanika,6265,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
ins freie! Open Air,1702,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Löwen Frankfurt,1332,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Martinsvierteler Markt,1551,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Maybebop,3168,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Neue Philharmonie Frankfurt - Klassik im Amphitheater …,1291,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Online Tour Bunte Götter,1201,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Thomas Freitag - Hinter uns die Zukunft,2522,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Wochenmarkt Bornheim,1372,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Wochenmarkt Rödelheim,1497,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Wolfgang Trepper - Live 2021,2919,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-15,2021-09-15T16:50:51.873113Z
Addnfahrer - S' Lem is koa Nudlsubbn,2192,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Auftakt | Enigma-Varitationen,1875,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
automechanika,5652,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Cirque du Soleil NYSA,,Theater am Potsdamer Platz,"10785 Berlin, Marlene-Dietrich-Platz 1",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Erzeugermarkt Konstablerwache,711,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
HAEVN,604,Nachtleben,"60313 Frankfurt am Main, Kurt-Schumacher-Straße 45",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Hans-Joachim Heist,2216,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
ins freie! Open Air,934,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Kaisermarkt,753,Kaisermarkt,"60329 Frankfurt am Main, Kaiserstraße 81",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Kurs: Robotics mit LEGO® Education SPIKE™ Prime,,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Lachzeit auf den Mainwiesen Flörsheim,99,Flörsheim Wicker,65439 Flörsheim,Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Neue Philharmonie Frankfurt - Das Beste aus Rock und …,696,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Oliver Pocher,1996,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Pawel Popolski,1957,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Profiler Suzanne Grieger-Langer - Deppen-Detox-Tour,1872,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Roland Hefter - So lang's no geht,2008,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Rüdiger Hoffmann - BEST OF,2033,Riesensaal,"63500 Seligenstadt, Sackgasse 9",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Sebastian Pufpaff - Wir nach,1868,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Steffen Möller,4784,Brotfabrik,"60488 Frankfurt am Main, Bachmannstraße 2-4",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Urban Club Band,2272,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Walter Kammerhofer - Best Of,1911,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Wladimir Kaminer - Die Kaminer Show 2020,2354,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Donnerstag,2021-09-16,2021-09-15T16:50:53.825998Z
Castle Beats Festival 2021,56192,Burg Rheinfels,"56329 St Goar, Schlossberg 47",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Velvet-Bar-Night,8166,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Addnfahrer - S' Lem is koa Nudlsubbn,1856,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Auftakt | Enigma-Varitationen,1926,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
automechanika,1088,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Blumenmarkt Liebfrauenberg,645,Liebfrauenberg,"60313 Frankfurt am Main, Liebfrauenberg",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Bon Jovi & Roxette Tribute Night,1870,Willy Brandt Halle,"63165 Mühlheim, Dietesheimer Straße 90",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Die Magier 3.0 - Comedy Magic Show,1802,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Funker Vogt - special guest Heimataerde,5605,das Rind,"65428 Rüsselsheim, Mainstr. 11",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Gallusmarkt,711,Gallusmarkt,"60326 Frankfurt am Main, Frankenallee 183",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
ins freie! Open Air,773,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Justin Sullivan,1880,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Klassisches BrauErlebnis,803,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Lainer & Putscher - Wurstsalat,1802,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
"Louis L., Four Birds, Mariama Ceesay Handpan & …",364,Afroton,"60326 Frankfurt am Main, Rüsselsheimer Straße 22",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Lydia Benecke - Die Psychologie des Bösen,2061,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
RasgaRasga,709,Hafen 2,"63067 Offenbach, Nordring 129",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Rentner-Revue - Hist(o)erisches Theater Hanau,615,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Roland Hefter - So lang's no geht,1799,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Stadt ohne Meer Festival,2975,Schiffenbergertal,35394 Gießen,Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
tinyBE •living in a sculpture Themenführung …,703,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Urban Friday,1523,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Vivid Curls - Kultur im Residenzhof,1197,Hugenottenhalle,"63263 Neu-Isenburg, Frankfurter Straße 152",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Wochenmarkt Sachsenhausen,625,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Wochenmarkt und Markthalle Höchst,750,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Freitag,2021-09-17,2021-09-15T16:50:56.116081Z
Alles 90er Biergarten,5505,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Stadt ohne Meer Festival,52920,Schiffenbergertal,35394 Gießen,Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
The Nightmarket,7310,Atelierfrankfurt,"60314 Frankfurt am Main, Schwedlerstraße 1-5",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Aktionstag: Minecraft,1581,HABA Digitalwerkstatt,"60385 Frankfurt am Main, Heidestraße 145",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
automechanika,1899,Messe Frankfurt,"60327 Frankfurt am Main, Ludwig-Erhard-Anlage 1",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Batschkapp Rocknacht,2804,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
BON JOVI & ROXETTE TRIBUTE NIGHT - Bounce - Bon Jovi …,3808,Bürgerhaus Mörfelden,"64546 Mörfelden-Walldorf, Westendstraße 60",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Capitol Cleinkunst Clash,2633,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Castle Beats Festival 2021,2411,Burg Rheinfels,"56329 St Goar, Schlossberg 47",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Christine Prayon - Abschiedstour,1926,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Club Picknick x WAT - BIRTHDAY RAVE,2143,Tanzhaus West/Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Daens / Tapeworms,1287,Hafen 2,"63067 Offenbach, Nordring 129",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
David Friedman Generations Quartet - Speres,1009,Romanfabrik,"60314 Frankfurt am Main, Hanauer Landstraße 186",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Dinner-Event: Ayurveda Vibes and Bites,1208,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Erzeugermarkt Konstablerwache,1478,Erzeugermarkt Konstablerwache,"60313 Frankfurt am Main, Konstablerwache",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
FREILUFT Markt,2509,Börsenplatz,"60313 Frankfurt am Main, Börsenplatz",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Gibson Loves Saturdays,2828,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Herr Schröder - Instagrammatik,2576,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
ins freie! Open Air,1506,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Klassisches BrauErlebnis,1583,Glaabsbräu GmbH & Co. KG,"63500 Seligenstadt, Frankfurter Straße 9",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Latin Summer,2582,Latin Palace Changó,"60311 Frankfurt, Münchener Straße 57",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Lydia Benecke - Die Psychologie des Bösen,2572,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Notorious,1924,Cooky's,"60311 Frankfurt, Am Salzhaus 4",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Rentner-Revue - Hist(o)erisches Theater Hanau,1378,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Rolf Miller - Obacht Miller!,2760,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
"Sascha Korf - ...denn er weiß nicht, was er tut",2600,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Skylight-Tour,2788,Primus-Linie,"60311 Frankfurt, Mainkai 36",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Tag des offenen Weins in Frankfurt,1181,Diverse Spielstätten,60313 Frankfurt am Main,Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
tinyBE •living in a sculpture Familienführung …,1441,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Velvet-Bar-Night,1819,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Wochenmarkt Bornheim,1470,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
Wochenmarkt und Markthalle Höchst,1489,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Samstag,2021-09-18,2021-09-15T16:50:58.213084Z
The Nightmarket,3914,Atelierfrankfurt,"60314 Frankfurt am Main, Schwedlerstraße 1-5",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Ayurveda-Brunch,337,AyurSoul Health Store & Cafe,"60594 Frankfurt am Main, Schifferstraße 5",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Conni - Das Zirkus-Musical!,1376,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Das schwäbische Kriminal Dinner - Krimidinner für …,1435,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Die Abenteuer von Petterson und Findus - …,1429,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
echoes Barefoot To The Moon - An Acoustic Tribute …,591,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Grailknights,868,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
hr2-Kulturlunch | Der Ball ist rund...,1373,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Jakob Dobers & Band / Will Orchard,461,Hafen 2,"63067 Offenbach, Nordring 129",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Labor Ateliergemeinschaft - Das wird bestimmt ganz …,524,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Online Tour Bunte Götter,436,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Peter Kamenz und seine Goldenen Egerländer - Goldene …,1448,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Richard Marx,443,Gibson Club,"60313 Frankfurt am Main, Zeil 85-93",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Slam Im Grünen • Samuel Kramer & Luca Swieter & Paul …,460,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
"So. 19.09., 18 Uhr, Sonderkonzert, Xiaolu Li (Cello) …",111,Kirche am Campus Bockenheim (im Studierendenhaus),"60325 Frankfurt am Main, Jügelstr. 1",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
tinyBE •living in a sculpture Überblicksführung …,559,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
Yoga,1142,Yachtklub,"60594 Frankfurt am Main, Deutschherrnufer 12",Sonntag,2021-09-19,2021-09-15T16:51:00.374167Z
WTO - Wiesbaden Tennis Open 2021,2628,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
Monday Mood,2053,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
Nataša Kramberger - Verfluchte Misteln,422,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
tinyBE •living in a sculpture Dialogführung Metzlerpark,491,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
Uncle D - Zusatzshow,4560,Brotfabrik,"60488 Frankfurt am Main, Bachmannstraße 2-4",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
Vernon Subutex Vol. I,356,Stalburg Theater,"60318 Frankfurt am Main, Glauburgstraße 80",Montag,2021-09-20,2021-09-15T16:51:02.479336Z
🏎🏁 Company Kart Cup 🏆 @ Frankfurt,2596,ECO Kart Frankfurt,"60433 Frankfurt am Main, August-Schanz-Straße 31a",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
WTO - Wiesbaden Tennis Open 2021,2141,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Biyon Kattilathu - ...Weil jeder Tag besonders ist,1586,Hugenottenhalle,"63263 Neu-Isenburg, Frankfurter Straße 152",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Bosca Live,635,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Frank Goosen - Sweet Dreams - Rücksturz in die …,895,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Haunted - Haus der Geister - präsentiert vom …,359,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
"Jakob Stein, Nina Hacker & Katrin Zurborg - …",239,Romanfabrik,"60314 Frankfurt am Main, Hanauer Landstraße 186",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
tinyBE •living in a sculpture Überblicksführung …,470,Metzlerpark,"60594 Frankfurt am Main, Schaumainkai 17",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Wochenmarkt Sachsenhausen,398,Wochenmarkt Sachsenhausen,"60594 Frankfurt am Main, Diesterwegplatz 50",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
Wochenmarkt und Markthalle Höchst,392,Markthalle und Wochenmarkt Höchst,"65929 Frankfurt am Main, Höchster Markt 6",Dienstag,2021-09-21,2021-09-15T16:51:04.527494Z
The Mystery Of Banksy - A Genius Mind,191192,Isarforum Deutsches Museum,"80538 München, Ludwigsbrücke",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
WTO - Wiesbaden Tennis Open 2021,2160,T2 Sports Health Club,"65205 Wiesbaden, Oppelner Straße 3",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Fratopia | Musik und Film,1115,Alte Oper | Großer Saal,"60313 Frankfurt am Main, Opernplatz 1",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Heldmaschine,493,Batschkapp,"60388 Frankfurt am Main, Gwinnerstraße 5",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Henni Nachtsheim & das Jazzensemble der Deutschen …,275,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Jazz x Entangled Trio,476,Milchsackfabrik / Tanzhaus West & Dora Brilliant,"60327 Frankfurt am Main, Gutleutstraße 294",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Kuddel Muddel Theater - Emi und der Drache mit den …,1306,Jahnturnhalle,"64521 Groß-Gerau, Jahnstraße",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Literatur in Einfacher Sprache - Mit Paul Bokowski …,458,Literaturhaus Frankfurt,"60311 Frankfurt, Schöne Aussicht 2",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Löwen Frankfurt,445,Löwen Frankfurt,"60386 Frankfurt am Main, Am Bornheimer Hang 4",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Martinsvierteler Markt,609,Riegerplatz,64289 Darmstadt,Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Oliver Pocher - gefährlich ehrlich,1133,Carl-Zuckmayer-Halle,"55299 Nackenheim, Lörzweiler Straße 15",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Online Tour Bunte Götter,311,Liebieghaus Skulpturensammlung,"60596 Frankfurt am Main, Schaumainkai 71",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Sebastian Schnoy - Und plötzlich Demokratie,711,Die Käs,"60316 Frankfurt am Main, Waldschmidtstr. 19",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Spotlight Jazz,508,Großer Sendesaal des hessischen Rundfunks,"60320 Frankfurt am Main, Bertramstraße 8",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Till Eulenspiegels lustige Streiche - Familienmusical …,411,Amphitheater,"63454 Hanau, Philippsruher Allee 48",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Wednesday Vibes,1855,Velvet Club,"60311 Frankfurt, Weißfrauenstraße 12-16",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Wochenmarkt Bornheim,413,Wochenmarkt Bornheim,"60385 Frankfurt am Main, Berger Straße 194",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
Wochenmarkt Rödelheim,469,Wochenmarkt Rödelheim,"60489 Frankfurt am Main, Arthur-Stern-Platz",Mittwoch,2021-09-22,2021-09-15T16:51:06.552522Z
NEWMEN+ Lauer + Smittness • Frankfurt • ins freie!,1264,Jahrhunderthalle,"65929 Frankfurt am Main, Pfaffenwiese 301",Donnerstag,2021-09-23,2021-09-15T16:51:08.534336Z
Urban Club Band,2121,Gibson Club,"60313 Frankfurt am Main, Zeil 77",Donnerstag,2021-09-23,2021-09-15T16:51:08.534336Z
