parkingAreaOccupancy,parkingAreaStatusTime,parkingAreaTotalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityShortTermOverride,id,TIME
0.057692308,2021-09-04T07:51:00Z,343,0,364,4[Bahnhofsviertel],2021-09-04T07:52:01.894Z
0.48663968,2021-09-04T07:51:00Z,634,0,1235,5[Dom / Römer],2021-09-04T07:52:01.894Z
0.33758542,2021-09-04T07:51:00Z,1454,70,2195,2[Zeil],2021-09-04T07:52:01.894Z
0.22923589,2021-09-04T08:12:00Z,464,150,602,1[Anlagenring],2021-09-04T08:12:00.397Z
0.057692308,2021-09-04T08:12:00Z,343,0,364,4[Bahnhofsviertel],2021-09-04T08:12:00.397Z
0.5408907,2021-09-04T08:12:00Z,567,0,1235,5[Dom / Römer],2021-09-04T08:12:00.397Z
0.35854214,2021-09-04T08:12:00Z,1408,70,2195,2[Zeil],2021-09-04T08:12:00.397Z
0.2591362,2021-09-04T08:27:00Z,446,150,602,1[Anlagenring],2021-09-04T08:27:00.387Z
0.04945055,2021-09-04T08:27:00Z,346,0,364,4[Bahnhofsviertel],2021-09-04T08:27:00.387Z
0.6008097,2021-09-04T08:27:00Z,493,0,1235,5[Dom / Römer],2021-09-04T08:27:00.387Z
0.38041002,2021-09-04T08:27:00Z,1360,70,2195,2[Zeil],2021-09-04T08:27:00.387Z
0.29734218,2021-09-04T08:42:00Z,423,150,602,1[Anlagenring],2021-09-04T08:42:00.157Z
0.052197803,2021-09-04T08:42:00Z,345,0,364,4[Bahnhofsviertel],2021-09-04T08:42:00.157Z
0.65182185,2021-09-04T08:42:00Z,430,0,1235,5[Dom / Römer],2021-09-04T08:42:00.157Z
0.39544418,2021-09-04T08:42:00Z,1327,70,2195,2[Zeil],2021-09-04T08:42:00.157Z
0.33887044,2021-09-04T08:57:00Z,398,150,602,1[Anlagenring],2021-09-04T08:57:02.881Z
0.052197803,2021-09-04T08:57:00Z,345,0,364,4[Bahnhofsviertel],2021-09-04T08:57:02.881Z
0.71497977,2021-09-04T08:57:00Z,352,0,1235,5[Dom / Römer],2021-09-04T08:57:02.881Z
0.41503417,2021-09-04T08:57:00Z,1284,70,2195,2[Zeil],2021-09-04T08:57:02.881Z
0.37707642,2021-09-04T09:12:00Z,375,150,602,1[Anlagenring],2021-09-04T09:12:00.406Z
0.043956045,2021-09-04T09:12:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T09:12:00.406Z
0.75789475,2021-09-04T09:12:00Z,299,0,1235,5[Dom / Römer],2021-09-04T09:12:00.406Z
0.43234625,2021-09-04T09:12:00Z,1246,70,2195,2[Zeil],2021-09-04T09:12:00.406Z
0.4269103,2021-09-04T09:32:00Z,345,150,602,1[Anlagenring],2021-09-04T09:32:00.127Z
0.043956045,2021-09-04T09:32:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T09:32:00.127Z
0.81295544,2021-09-04T09:32:00Z,231,0,1235,5[Dom / Römer],2021-09-04T09:32:00.127Z
0.46059227,2021-09-04T09:32:00Z,1184,70,2195,2[Zeil],2021-09-04T09:32:00.127Z
0.44186047,2021-09-04T09:42:00Z,336,150,602,1[Anlagenring],2021-09-04T09:42:00.722Z
0.041208792,2021-09-04T09:42:00Z,349,0,364,4[Bahnhofsviertel],2021-09-04T09:42:00.722Z
0.8299595,2021-09-04T09:42:00Z,210,0,1235,5[Dom / Römer],2021-09-04T09:42:00.722Z
0.4692483,2021-09-04T09:42:00Z,1165,70,2195,2[Zeil],2021-09-04T09:42:00.722Z
0.47840533,2021-09-04T09:57:00Z,314,150,602,1[Anlagenring],2021-09-04T09:57:00.154Z
0.041208792,2021-09-04T09:57:00Z,349,0,364,4[Bahnhofsviertel],2021-09-04T09:57:00.154Z
0.8574899,2021-09-04T09:57:00Z,176,0,1235,5[Dom / Römer],2021-09-04T09:57:00.154Z
0.49612758,2021-09-04T09:57:00Z,1106,70,2195,2[Zeil],2021-09-04T09:57:00.154Z
0.53156143,2021-09-04T10:13:00Z,282,150,602,1[Anlagenring],2021-09-04T10:12:00.123Z
0.041208792,2021-09-04T10:13:00Z,349,0,364,4[Bahnhofsviertel],2021-09-04T10:12:00.123Z
0.88016194,2021-09-04T10:13:00Z,148,0,1235,5[Dom / Römer],2021-09-04T10:12:00.123Z
0.51753986,2021-09-04T10:13:00Z,1059,70,2195,2[Zeil],2021-09-04T10:12:00.123Z
0.5614618,2021-09-04T10:33:00Z,264,150,602,1[Anlagenring],2021-09-04T10:32:02.417Z
0.043956045,2021-09-04T10:33:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T10:32:02.417Z
0.9068826,2021-09-04T10:33:00Z,115,0,1235,5[Dom / Römer],2021-09-04T10:32:02.417Z
0.5328798,2021-09-04T10:33:00Z,1030,70,2205,2[Zeil],2021-09-04T10:32:02.417Z
0.56478405,2021-09-04T10:43:00Z,262,150,602,1[Anlagenring],2021-09-04T10:42:00.624Z
0.043956045,2021-09-04T10:43:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T10:42:00.624Z
0.92145747,2021-09-04T10:43:00Z,97,0,1235,5[Dom / Römer],2021-09-04T10:42:00.624Z
0.54240364,2021-09-04T10:43:00Z,1009,70,2205,2[Zeil],2021-09-04T10:42:00.624Z
0.5730897,2021-09-04T10:53:00Z,257,150,602,1[Anlagenring],2021-09-04T10:52:01.348Z
0.04945055,2021-09-04T10:53:00Z,346,0,364,4[Bahnhofsviertel],2021-09-04T10:52:01.348Z
0.94493926,2021-09-04T10:53:00Z,68,0,1235,5[Dom / Römer],2021-09-04T10:52:01.348Z
0.5446712,2021-09-04T10:53:00Z,1004,70,2205,2[Zeil],2021-09-04T10:52:01.348Z
0.6013289,2021-09-04T11:13:00Z,240,150,602,1[Anlagenring],2021-09-04T11:12:00.563Z
0.046703298,2021-09-04T11:13:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T11:12:00.563Z
0.9805668,2021-09-04T11:13:00Z,24,0,1235,5[Dom / Römer],2021-09-04T11:12:00.563Z
0.5573696,2021-09-04T11:13:00Z,976,70,2205,2[Zeil],2021-09-04T11:12:00.563Z
0.61627907,2021-09-04T11:28:00Z,231,150,602,1[Anlagenring],2021-09-04T11:27:00.482Z
0.046703298,2021-09-04T11:28:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T11:27:00.482Z
1,2021-09-04T11:28:00Z,0,0,1235,5[Dom / Römer],2021-09-04T11:27:00.482Z
0.5750567,2021-09-04T11:28:00Z,937,70,2205,2[Zeil],2021-09-04T11:27:00.482Z
0.63455147,2021-09-04T11:38:00Z,220,150,602,1[Anlagenring],2021-09-04T11:37:01.441Z
0.046703298,2021-09-04T11:38:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T11:37:01.441Z
1,2021-09-04T11:38:00Z,0,0,1235,5[Dom / Römer],2021-09-04T11:37:01.441Z
0.5836735,2021-09-04T11:38:00Z,918,70,2205,2[Zeil],2021-09-04T11:37:01.441Z
0.6395349,2021-09-04T11:43:00Z,217,150,602,1[Anlagenring],2021-09-04T11:42:00.281Z
0.046703298,2021-09-04T11:43:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T11:42:00.281Z
0.9951417,2021-09-04T11:43:00Z,6,0,1235,5[Dom / Römer],2021-09-04T11:42:00.281Z
0.5909297,2021-09-04T11:43:00Z,902,70,2205,2[Zeil],2021-09-04T11:42:00.281Z
0.64285713,2021-09-04T11:58:00Z,215,150,602,1[Anlagenring],2021-09-04T11:57:00.027Z
0.052197803,2021-09-04T11:58:00Z,345,0,364,4[Bahnhofsviertel],2021-09-04T11:57:00.027Z
1,2021-09-04T11:58:00Z,0,0,1235,5[Dom / Römer],2021-09-04T11:57:00.027Z
0.600907,2021-09-04T11:58:00Z,880,70,2205,2[Zeil],2021-09-04T11:57:00.027Z
0.64451826,2021-09-04T12:29:00Z,214,150,602,1[Anlagenring],2021-09-04T12:27:01.388Z
0.052197803,2021-09-04T12:29:00Z,345,0,364,4[Bahnhofsviertel],2021-09-04T12:27:01.388Z
1,2021-09-04T12:29:00Z,0,0,1235,5[Dom / Römer],2021-09-04T12:27:01.388Z
0.6290249,2021-09-04T12:29:00Z,818,70,2205,2[Zeil],2021-09-04T12:27:01.388Z
0.6495017,2021-09-04T12:59:00Z,211,150,602,1[Anlagenring],2021-09-04T12:57:00.450Z
0.046703298,2021-09-04T12:59:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T12:57:00.450Z
0.9935223,2021-09-04T12:59:00Z,8,0,1235,5[Dom / Römer],2021-09-04T12:57:00.450Z
0.65668935,2021-09-04T12:59:00Z,757,70,2205,2[Zeil],2021-09-04T12:57:00.450Z
0.6461794,2021-09-04T13:24:00Z,213,150,602,1[Anlagenring],2021-09-04T13:22:01.430Z
0.052197803,2021-09-04T13:24:00Z,345,0,364,4[Bahnhofsviertel],2021-09-04T13:22:01.430Z
1,2021-09-04T13:24:00Z,0,0,1235,5[Dom / Römer],2021-09-04T13:22:01.430Z
0.661678,2021-09-04T13:24:00Z,746,70,2205,2[Zeil],2021-09-04T13:22:01.430Z
0.641196,2021-09-04T13:39:00Z,216,150,602,1[Anlagenring],2021-09-04T13:37:01.600Z
0.046703298,2021-09-04T13:39:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T13:37:01.600Z
1,2021-09-04T13:39:00Z,0,0,1235,5[Dom / Römer],2021-09-04T13:37:01.600Z
0.67346936,2021-09-04T13:39:00Z,720,70,2205,2[Zeil],2021-09-04T13:37:01.600Z
0.63289034,2021-09-04T13:49:00Z,221,150,602,1[Anlagenring],2021-09-04T13:47:01.443Z
0.04945055,2021-09-04T13:49:00Z,346,0,364,4[Bahnhofsviertel],2021-09-04T13:47:01.443Z
0.9951417,2021-09-04T13:49:00Z,6,0,1235,5[Dom / Römer],2021-09-04T13:47:01.443Z
0.67256236,2021-09-04T13:49:00Z,722,70,2205,2[Zeil],2021-09-04T13:47:01.443Z
0.63289034,2021-09-04T14:00:00Z,221,150,602,1[Anlagenring],2021-09-04T13:57:00.984Z
0.043956045,2021-09-04T14:00:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T13:57:00.984Z
0.99433196,2021-09-04T14:00:00Z,7,0,1235,5[Dom / Römer],2021-09-04T13:57:00.984Z
0.6798186,2021-09-04T14:00:00Z,706,70,2205,2[Zeil],2021-09-04T13:57:00.984Z
0.62624586,2021-09-04T14:25:00Z,225,150,602,1[Anlagenring],2021-09-04T14:22:00.499Z
0.043956045,2021-09-04T14:25:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T14:22:00.499Z
0.9991903,2021-09-04T14:25:00Z,1,0,1235,5[Dom / Römer],2021-09-04T14:22:00.499Z
0.69024944,2021-09-04T14:25:00Z,683,70,2205,2[Zeil],2021-09-04T14:22:00.499Z
0.627907,2021-09-04T14:30:00Z,224,150,602,1[Anlagenring],2021-09-04T14:27:00.285Z
0.043956045,2021-09-04T14:30:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T14:27:00.285Z
1,2021-09-04T14:30:00Z,0,0,1235,5[Dom / Römer],2021-09-04T14:27:00.285Z
0.6875284,2021-09-04T14:30:00Z,689,70,2205,2[Zeil],2021-09-04T14:27:00.285Z
0.6013289,2021-09-04T14:45:00Z,240,150,602,1[Anlagenring],2021-09-04T14:42:01.337Z
0.046703298,2021-09-04T14:45:00Z,347,0,364,4[Bahnhofsviertel],2021-09-04T14:42:01.337Z
1,2021-09-04T14:45:00Z,0,0,1235,5[Dom / Römer],2021-09-04T14:42:01.337Z
0.70068026,2021-09-04T14:45:00Z,660,70,2205,2[Zeil],2021-09-04T14:42:01.337Z
0.58471763,2021-09-04T14:55:00Z,250,150,602,1[Anlagenring],2021-09-04T14:52:00.051Z
0.043956045,2021-09-04T14:55:00Z,348,0,364,4[Bahnhofsviertel],2021-09-04T14:52:00.051Z
0.99271256,2021-09-04T14:55:00Z,9,0,1235,5[Dom / Römer],2021-09-04T14:52:00.051Z
0.6938776,2021-09-04T14:55:00Z,675,70,2205,2[Zeil],2021-09-04T14:52:00.051Z
0.5880399,2021-09-04T15:05:00Z,248,150,602,1[Anlagenring],2021-09-04T15:02:00.285Z
0.041208792,2021-09-04T15:05:00Z,349,0,364,4[Bahnhofsviertel],2021-09-04T15:02:00.285Z
0.99838054,2021-09-04T15:05:00Z,2,0,1235,5[Dom / Römer],2021-09-04T15:02:00.285Z
0.68707484,2021-09-04T15:05:00Z,690,70,2205,2[Zeil],2021-09-04T15:02:00.285Z
0.5880399,2021-09-04T15:30:00Z,248,150,602,1[Anlagenring],2021-09-04T15:27:00.176Z
0.035714287,2021-09-04T15:30:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T15:27:00.176Z
1,2021-09-04T15:30:00Z,0,0,1235,5[Dom / Römer],2021-09-04T15:27:00.176Z
0.6829932,2021-09-04T15:30:00Z,699,70,2205,2[Zeil],2021-09-04T15:27:00.176Z
0.57475084,2021-09-04T15:46:00Z,256,150,602,1[Anlagenring],2021-09-04T15:42:01.476Z
0.032967035,2021-09-04T15:46:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T15:42:01.476Z
0.9910931,2021-09-04T15:46:00Z,11,0,1235,5[Dom / Römer],2021-09-04T15:42:01.476Z
0.67891157,2021-09-04T15:46:00Z,708,70,2205,2[Zeil],2021-09-04T15:42:01.476Z
0.5797342,2021-09-04T15:56:00Z,253,150,602,1[Anlagenring],2021-09-04T15:52:02.043Z
0.035714287,2021-09-04T15:56:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T15:52:02.043Z
0.988664,2021-09-04T15:56:00Z,14,0,1235,5[Dom / Römer],2021-09-04T15:52:02.043Z
0.67256236,2021-09-04T15:56:00Z,722,70,2205,2[Zeil],2021-09-04T15:52:02.043Z
0.5199336,2021-09-04T16:52:00Z,289,150,602,1[Anlagenring],2021-09-04T16:52:02.679Z
0.035714287,2021-09-04T16:52:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T16:52:02.679Z
0.9829959,2021-09-04T16:52:00Z,21,0,1235,5[Dom / Römer],2021-09-04T16:52:02.679Z
0.62232345,2021-09-04T16:52:00Z,829,70,2195,2[Zeil],2021-09-04T16:52:02.679Z
0.5332226,2021-09-04T17:17:00Z,281,150,602,1[Anlagenring],2021-09-04T17:17:02.674Z
0.03846154,2021-09-04T17:17:00Z,350,0,364,4[Bahnhofsviertel],2021-09-04T17:17:02.674Z
0.9497976,2021-09-04T17:17:00Z,62,0,1235,5[Dom / Römer],2021-09-04T17:17:02.674Z
0.62232345,2021-09-04T17:17:00Z,829,70,2195,2[Zeil],2021-09-04T17:17:02.674Z
0.5498339,2021-09-04T17:37:00Z,271,150,602,1[Anlagenring],2021-09-04T17:37:00.661Z
0.03846154,2021-09-04T17:37:00Z,350,0,364,4[Bahnhofsviertel],2021-09-04T17:37:00.661Z
0.9360324,2021-09-04T17:37:00Z,79,0,1235,5[Dom / Römer],2021-09-04T17:37:00.661Z
0.6118451,2021-09-04T17:37:00Z,852,70,2195,2[Zeil],2021-09-04T17:37:00.661Z
0.55315614,2021-09-04T17:47:00Z,269,150,602,1[Anlagenring],2021-09-04T17:47:01.281Z
0.032967035,2021-09-04T17:47:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T17:47:01.281Z
0.92145747,2021-09-04T17:47:00Z,97,0,1235,5[Dom / Römer],2021-09-04T17:47:01.281Z
0.6022779,2021-09-04T17:47:00Z,873,70,2195,2[Zeil],2021-09-04T17:47:01.281Z
0.551495,2021-09-04T17:57:00Z,270,150,602,1[Anlagenring],2021-09-04T17:57:00.024Z
0.03021978,2021-09-04T17:57:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T17:57:00.024Z
0.9036437,2021-09-04T17:57:00Z,119,0,1235,5[Dom / Römer],2021-09-04T17:57:00.024Z
0.60091114,2021-09-04T17:57:00Z,876,70,2195,2[Zeil],2021-09-04T17:57:00.024Z
0.53488374,2021-09-04T18:23:00Z,280,150,602,1[Anlagenring],2021-09-04T18:22:00.186Z
0.035714287,2021-09-04T18:23:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T18:22:00.186Z
0.8534413,2021-09-04T18:23:00Z,181,0,1235,5[Dom / Römer],2021-09-04T18:22:00.186Z
0.571754,2021-09-04T18:23:00Z,940,70,2195,2[Zeil],2021-09-04T18:22:00.186Z
0.551495,2021-09-04T18:38:00Z,270,150,602,1[Anlagenring],2021-09-04T18:37:00.307Z
0.032967035,2021-09-04T18:38:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T18:37:00.307Z
0.8194332,2021-09-04T18:38:00Z,223,0,1235,5[Dom / Römer],2021-09-04T18:37:00.307Z
0.5517084,2021-09-04T18:38:00Z,984,70,2195,2[Zeil],2021-09-04T18:37:00.307Z
0.54651165,2021-09-04T18:53:00Z,273,150,602,1[Anlagenring],2021-09-04T18:52:01.298Z
0.03021978,2021-09-04T18:53:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T18:52:01.298Z
0.8097166,2021-09-04T18:53:00Z,235,0,1235,5[Dom / Römer],2021-09-04T18:52:01.298Z
0.5330296,2021-09-04T18:53:00Z,1025,70,2195,2[Zeil],2021-09-04T18:52:01.298Z
0.54318935,2021-09-04T19:08:00Z,275,150,602,1[Anlagenring],2021-09-04T19:07:00.553Z
0.03021978,2021-09-04T19:08:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T19:07:00.553Z
0.7910931,2021-09-04T19:08:00Z,258,0,1235,5[Dom / Römer],2021-09-04T19:07:00.553Z
0.5148064,2021-09-04T19:08:00Z,1065,70,2195,2[Zeil],2021-09-04T19:07:00.553Z
0.5332226,2021-09-04T19:24:00Z,281,150,602,1[Anlagenring],2021-09-04T19:22:01.381Z
0.03021978,2021-09-04T19:24:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T19:22:01.381Z
0.7846154,2021-09-04T19:24:00Z,266,0,1235,5[Dom / Römer],2021-09-04T19:22:01.381Z
0.48974943,2021-09-04T19:24:00Z,1120,70,2195,2[Zeil],2021-09-04T19:22:01.381Z
0.5199336,2021-09-04T19:34:00Z,289,150,602,1[Anlagenring],2021-09-04T19:32:00.799Z
0.032967035,2021-09-04T19:34:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T19:32:00.799Z
0.7781376,2021-09-04T19:34:00Z,274,0,1235,5[Dom / Römer],2021-09-04T19:32:00.799Z
0.49066058,2021-09-04T19:34:00Z,1118,70,2195,2[Zeil],2021-09-04T19:32:00.799Z
0.49667773,2021-09-04T19:44:00Z,303,150,602,1[Anlagenring],2021-09-04T19:42:00.179Z
0.03846154,2021-09-04T19:44:00Z,350,0,364,4[Bahnhofsviertel],2021-09-04T19:42:00.179Z
0.7651822,2021-09-04T19:44:00Z,290,0,1235,5[Dom / Römer],2021-09-04T19:42:00.179Z
0.48291573,2021-09-04T19:44:00Z,1135,70,2195,2[Zeil],2021-09-04T19:42:00.179Z
0.47674417,2021-09-04T19:54:00Z,315,150,602,1[Anlagenring],2021-09-04T19:52:02.086Z
0.03846154,2021-09-04T19:54:00Z,350,0,364,4[Bahnhofsviertel],2021-09-04T19:52:02.086Z
0.75546557,2021-09-04T19:54:00Z,302,0,1235,5[Dom / Römer],2021-09-04T19:52:02.086Z
0.47198176,2021-09-04T19:54:00Z,1159,70,2195,2[Zeil],2021-09-04T19:52:02.086Z
0.45681062,2021-09-04T20:10:00Z,327,150,602,1[Anlagenring],2021-09-04T20:07:01.853Z
0.035714287,2021-09-04T20:10:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T20:07:01.853Z
0.7603239,2021-09-04T20:10:00Z,296,0,1235,5[Dom / Römer],2021-09-04T20:07:01.853Z
0.46059227,2021-09-04T20:10:00Z,1184,70,2195,2[Zeil],2021-09-04T20:07:01.853Z
0.43521595,2021-09-04T20:30:00Z,340,150,602,1[Anlagenring],2021-09-04T20:27:00.995Z
0.032967035,2021-09-04T20:30:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T20:27:00.995Z
0.7408907,2021-09-04T20:30:00Z,320,0,1235,5[Dom / Römer],2021-09-04T20:27:00.995Z
0.442369,2021-09-04T20:30:00Z,1224,70,2195,2[Zeil],2021-09-04T20:27:00.995Z
0.40199336,2021-09-04T20:40:00Z,360,150,602,1[Anlagenring],2021-09-04T20:37:02.511Z
0.032967035,2021-09-04T20:40:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T20:37:02.511Z
0.7319838,2021-09-04T20:40:00Z,331,0,1235,5[Dom / Römer],2021-09-04T20:37:02.511Z
0.42915717,2021-09-04T20:40:00Z,1253,70,2195,2[Zeil],2021-09-04T20:37:02.511Z
0.39036545,2021-09-04T20:51:00Z,367,150,602,1[Anlagenring],2021-09-04T20:47:02.240Z
0.032967035,2021-09-04T20:51:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T20:47:02.240Z
0.7214575,2021-09-04T20:51:00Z,344,0,1235,5[Dom / Römer],2021-09-04T20:47:02.240Z
0.42277905,2021-09-04T20:51:00Z,1267,70,2195,2[Zeil],2021-09-04T20:47:02.240Z
0.37209302,2021-09-04T21:06:00Z,378,150,602,1[Anlagenring],2021-09-04T21:07:02.065Z
0.035714287,2021-09-04T21:06:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T21:07:02.065Z
0.71012145,2021-09-04T21:06:00Z,358,0,1235,5[Dom / Römer],2021-09-04T21:07:02.065Z
0.4072893,2021-09-04T21:06:00Z,1301,70,2195,2[Zeil],2021-09-04T21:07:02.065Z
0.35215947,2021-09-04T21:22:00Z,390,150,602,1[Anlagenring],2021-09-04T21:22:00.635Z
0.032967035,2021-09-04T21:22:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T21:22:00.635Z
0.68906885,2021-09-04T21:22:00Z,384,0,1235,5[Dom / Römer],2021-09-04T21:22:00.635Z
0.5715373,2021-09-04T21:22:00Z,563,0,1314,2[Zeil],2021-09-04T21:22:00.635Z
0.320598,2021-09-04T21:37:00Z,409,150,602,1[Anlagenring],2021-09-04T21:37:02.262Z
0.035714287,2021-09-04T21:37:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T21:37:02.262Z
0.6744939,2021-09-04T21:37:00Z,402,0,1235,5[Dom / Römer],2021-09-04T21:37:02.262Z
0.3904328,2021-09-04T21:37:00Z,1338,70,2195,2[Zeil],2021-09-04T21:37:02.262Z
0.3139535,2021-09-04T21:42:00Z,413,150,602,1[Anlagenring],2021-09-04T21:42:01.821Z
0.035714287,2021-09-04T21:42:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T21:42:01.821Z
0.6728745,2021-09-04T21:42:00Z,404,0,1235,5[Dom / Römer],2021-09-04T21:42:01.821Z
0.38861048,2021-09-04T21:42:00Z,1342,70,2195,2[Zeil],2021-09-04T21:42:01.821Z
0.29734218,2021-09-04T21:52:00Z,423,150,602,1[Anlagenring],2021-09-04T21:52:02.271Z
0.03846154,2021-09-04T21:52:00Z,350,0,364,4[Bahnhofsviertel],2021-09-04T21:52:02.271Z
0.65668017,2021-09-04T21:52:00Z,424,0,1235,5[Dom / Römer],2021-09-04T21:52:02.271Z
0.38724375,2021-09-04T21:52:00Z,1345,70,2195,2[Zeil],2021-09-04T21:52:02.271Z
0.27740863,2021-09-04T22:12:00Z,435,150,602,1[Anlagenring],2021-09-04T22:12:00.801Z
0.035714287,2021-09-04T22:12:00Z,351,0,364,4[Bahnhofsviertel],2021-09-04T22:12:00.801Z
0.63238865,2021-09-04T22:12:00Z,454,0,1235,5[Dom / Römer],2021-09-04T22:12:00.801Z
0.3069307,2021-09-04T22:12:00Z,1050,70,1515,2[Zeil],2021-09-04T22:12:00.801Z
0.25747508,2021-09-04T22:28:00Z,447,150,602,1[Anlagenring],2021-09-04T22:27:02.891Z
0.032967035,2021-09-04T22:28:00Z,352,0,364,4[Bahnhofsviertel],2021-09-04T22:27:02.891Z
0.6315789,2021-09-04T22:28:00Z,455,0,1235,5[Dom / Römer],2021-09-04T22:27:02.891Z
0.30561057,2021-09-04T22:28:00Z,1052,70,1515,2[Zeil],2021-09-04T22:27:02.891Z
0.25249168,2021-09-04T22:43:00Z,450,150,602,1[Anlagenring],2021-09-04T22:42:02.785Z
0.03021978,2021-09-04T22:43:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T22:42:02.785Z
0.6194332,2021-09-04T22:43:00Z,470,0,1235,5[Dom / Römer],2021-09-04T22:42:02.785Z
0.30231023,2021-09-04T22:43:00Z,1057,70,1515,2[Zeil],2021-09-04T22:42:02.785Z
0.25083056,2021-09-04T22:53:00Z,451,150,602,1[Anlagenring],2021-09-04T22:52:02.440Z
0.03021978,2021-09-04T22:53:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T22:52:02.440Z
0.6,2021-09-04T22:53:00Z,494,0,1235,5[Dom / Römer],2021-09-04T22:52:02.440Z
0.29504952,2021-09-04T22:53:00Z,1068,70,1515,2[Zeil],2021-09-04T22:52:02.440Z
0.2358804,2021-09-04T23:09:00Z,460,150,602,1[Anlagenring],2021-09-04T23:07:02.458Z
0.03021978,2021-09-04T23:09:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T23:07:02.458Z
0.5821862,2021-09-04T23:09:00Z,516,0,1235,5[Dom / Römer],2021-09-04T23:07:02.458Z
0.2891089,2021-09-04T23:09:00Z,1077,70,1515,2[Zeil],2021-09-04T23:07:02.458Z
0.21096346,2021-09-04T23:29:00Z,475,150,602,1[Anlagenring],2021-09-04T23:27:00.735Z
0.03021978,2021-09-04T23:29:00Z,353,0,364,4[Bahnhofsviertel],2021-09-04T23:27:00.735Z
0.5554656,2021-09-04T23:29:00Z,549,0,1235,5[Dom / Römer],2021-09-04T23:27:00.735Z
0.28382838,2021-09-04T23:29:00Z,1085,70,1515,2[Zeil],2021-09-04T23:27:00.735Z
0.19269103,2021-09-04T23:39:00Z,486,150,602,1[Anlagenring],2021-09-04T23:37:02.655Z
0.027472528,2021-09-04T23:39:00Z,354,0,364,4[Bahnhofsviertel],2021-09-04T23:37:02.655Z
0.5408907,2021-09-04T23:39:00Z,567,0,1235,5[Dom / Römer],2021-09-04T23:37:02.655Z
0.28250825,2021-09-04T23:39:00Z,1087,70,1515,2[Zeil],2021-09-04T23:37:02.655Z
0.18272425,2021-09-04T23:50:00Z,492,150,602,1[Anlagenring],2021-09-04T23:47:02.697Z
0.027472528,2021-09-04T23:50:00Z,354,0,364,4[Bahnhofsviertel],2021-09-04T23:47:02.697Z
0.5303644,2021-09-04T23:50:00Z,580,0,1235,5[Dom / Römer],2021-09-04T23:47:02.697Z
0.27854785,2021-09-04T23:50:00Z,1093,70,1515,2[Zeil],2021-09-04T23:47:02.697Z
0.17275748,2021-09-05T00:00:00Z,498,150,602,1[Anlagenring],2021-09-04T23:57:02.159Z
0.027472528,2021-09-05T00:00:00Z,354,0,364,4[Bahnhofsviertel],2021-09-04T23:57:02.159Z
0.52064776,2021-09-05T00:00:00Z,592,0,1235,5[Dom / Römer],2021-09-04T23:57:02.159Z
0.2739274,2021-09-05T00:00:00Z,1100,70,1515,2[Zeil],2021-09-04T23:57:02.159Z
0.12292359,2021-09-05T01:12:00Z,528,150,602,1[Anlagenring],2021-09-05T01:12:02.593Z
0.03021978,2021-09-05T01:12:00Z,353,0,364,4[Bahnhofsviertel],2021-09-05T01:12:02.593Z
0.448583,2021-09-05T01:12:00Z,681,0,1235,5[Dom / Römer],2021-09-05T01:12:02.593Z
0.26138613,2021-09-05T01:12:00Z,1119,70,1515,2[Zeil],2021-09-05T01:12:02.593Z
0.114617944,2021-09-05T02:08:00Z,533,150,602,1[Anlagenring],2021-09-05T02:07:00.787Z
