parkingAreaOccupancy,parkingAreaStatusTime,parkingAreaTotalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityShortTermOverride,id,TIME
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.1744186,2021-08-15T13:19:00Z,497,150,602,1[Anlagenring],2021-08-15T13:17:00.275Z
0.06043956,2021-08-15T13:19:00Z,342,0,364,4[Bahnhofsviertel],2021-08-15T13:17:00.275Z
0.5149798,2021-08-15T13:19:00Z,599,0,1235,5[Dom / Römer],2021-08-15T13:17:00.275Z
0.3686636,2021-08-15T13:19:00Z,1370,70,2170,2[Zeil],2021-08-15T13:17:00.275Z
0.069767445,2021-08-16T03:21:00Z,560,150,602,1[Anlagenring],2021-08-16T03:17:02.214Z
0.03021978,2021-08-16T03:21:00Z,353,0,364,4[Bahnhofsviertel],2021-08-16T03:17:02.214Z
0.35303643,2021-08-16T03:21:00Z,799,0,1235,5[Dom / Römer],2021-08-16T03:17:02.214Z
0.2671141,2021-08-16T03:21:00Z,1092,70,1490,2[Zeil],2021-08-16T03:17:02.214Z
0.069767445,2021-08-16T03:21:00Z,560,150,602,1[Anlagenring],2021-08-16T03:17:02.214Z
0.03021978,2021-08-16T03:21:00Z,353,0,364,4[Bahnhofsviertel],2021-08-16T03:17:02.214Z
0.35303643,2021-08-16T03:21:00Z,799,0,1235,5[Dom / Römer],2021-08-16T03:17:02.214Z
0.2671141,2021-08-16T03:21:00Z,1092,70,1490,2[Zeil],2021-08-16T03:17:02.214Z
0.069767445,2021-08-16T03:21:00Z,560,150,602,1[Anlagenring],2021-08-16T03:17:02.214Z
0.03021978,2021-08-16T03:21:00Z,353,0,364,4[Bahnhofsviertel],2021-08-16T03:17:02.214Z
0.35303643,2021-08-16T03:21:00Z,799,0,1235,5[Dom / Römer],2021-08-16T03:17:02.214Z
0.2671141,2021-08-16T03:21:00Z,1092,70,1490,2[Zeil],2021-08-16T03:17:02.214Z
0.069767445,2021-08-16T03:21:00Z,560,150,602,1[Anlagenring],2021-08-16T03:17:02.214Z
0.03021978,2021-08-16T03:21:00Z,353,0,364,4[Bahnhofsviertel],2021-08-16T03:17:02.214Z
0.35303643,2021-08-16T03:21:00Z,799,0,1235,5[Dom / Römer],2021-08-16T03:17:02.214Z
0.2671141,2021-08-16T03:21:00Z,1092,70,1490,2[Zeil],2021-08-16T03:17:02.214Z
0.08876812,2021-08-16T04:56:00Z,503,200,552,1[Anlagenring],2021-08-16T04:52:02.439Z
0.10714286,2021-08-16T04:56:00Z,325,0,364,4[Bahnhofsviertel],2021-08-16T04:52:02.439Z
0.36032388,2021-08-16T04:56:00Z,790,0,1235,5[Dom / Römer],2021-08-16T04:52:02.439Z
0.40414748,2021-08-16T04:56:00Z,1293,70,2170,2[Zeil],2021-08-16T04:52:02.439Z
0.10144927,2021-08-16T05:11:00Z,496,200,552,1[Anlagenring],2021-08-16T05:07:02.664Z
0.115384616,2021-08-16T05:11:00Z,322,0,364,4[Bahnhofsviertel],2021-08-16T05:07:02.664Z
0.36194333,2021-08-16T05:11:00Z,788,0,1235,5[Dom / Römer],2021-08-16T05:07:02.664Z
0.40875575,2021-08-16T05:11:00Z,1283,70,2170,2[Zeil],2021-08-16T05:07:02.664Z
0.10326087,2021-08-16T05:26:00Z,495,200,552,1[Anlagenring],2021-08-16T05:22:03.006Z
0.12637363,2021-08-16T05:26:00Z,318,0,364,4[Bahnhofsviertel],2021-08-16T05:22:03.006Z
0.36032388,2021-08-16T05:26:00Z,790,0,1235,5[Dom / Römer],2021-08-16T05:22:03.006Z
0.4124424,2021-08-16T05:26:00Z,1275,70,2170,2[Zeil],2021-08-16T05:22:03.006Z
0.10507246,2021-08-16T05:31:00Z,494,200,552,1[Anlagenring],2021-08-16T05:32:02.697Z
0.12637363,2021-08-16T05:31:00Z,318,0,364,4[Bahnhofsviertel],2021-08-16T05:32:02.697Z
0.36194333,2021-08-16T05:31:00Z,788,0,1235,5[Dom / Römer],2021-08-16T05:32:02.697Z
0.4152074,2021-08-16T05:31:00Z,1269,70,2170,2[Zeil],2021-08-16T05:32:02.697Z
0.11956522,2021-08-16T05:47:00Z,486,200,552,1[Anlagenring],2021-08-16T05:47:01.177Z
0.15934066,2021-08-16T05:47:00Z,306,0,364,4[Bahnhofsviertel],2021-08-16T05:47:01.177Z
0.36680162,2021-08-16T05:47:00Z,782,0,1235,5[Dom / Römer],2021-08-16T05:47:01.177Z
0.4202765,2021-08-16T05:47:00Z,1258,70,2170,2[Zeil],2021-08-16T05:47:01.177Z
0.1268116,2021-08-16T05:57:00Z,482,200,552,1[Anlagenring],2021-08-16T05:57:02.489Z
0.17032968,2021-08-16T05:57:00Z,302,0,364,4[Bahnhofsviertel],2021-08-16T05:57:02.489Z
0.3757085,2021-08-16T05:57:00Z,771,0,1235,5[Dom / Römer],2021-08-16T05:57:02.489Z
0.4281106,2021-08-16T05:57:00Z,1241,70,2170,2[Zeil],2021-08-16T05:57:02.489Z
0.19021739,2021-08-16T06:27:00Z,447,200,552,1[Anlagenring],2021-08-16T06:27:01.907Z
0.21978022,2021-08-16T06:27:00Z,284,0,364,4[Bahnhofsviertel],2021-08-16T06:27:01.907Z
0.39271256,2021-08-16T06:27:00Z,750,0,1235,5[Dom / Römer],2021-08-16T06:27:01.907Z
0.4423963,2021-08-16T06:27:00Z,1210,70,2170,2[Zeil],2021-08-16T06:27:01.907Z
0.24275362,2021-08-16T06:47:00Z,418,200,552,1[Anlagenring],2021-08-16T06:47:00.398Z
0.25,2021-08-16T06:47:00Z,273,0,364,4[Bahnhofsviertel],2021-08-16T06:47:00.398Z
0.4048583,2021-08-16T06:47:00Z,735,0,1235,5[Dom / Römer],2021-08-16T06:47:00.398Z
0.46682027,2021-08-16T06:47:00Z,1157,70,2170,2[Zeil],2021-08-16T06:47:00.398Z
0.26268116,2021-08-16T06:57:00Z,407,200,552,1[Anlagenring],2021-08-16T06:57:01.365Z
0.26923078,2021-08-16T06:57:00Z,266,0,364,4[Bahnhofsviertel],2021-08-16T06:57:01.365Z
0.41619432,2021-08-16T06:57:00Z,721,0,1235,5[Dom / Römer],2021-08-16T06:57:01.365Z
0.47142857,2021-08-16T06:57:00Z,1147,70,2170,2[Zeil],2021-08-16T06:57:01.365Z
0.33152175,2021-08-16T07:22:00Z,369,200,552,1[Anlagenring],2021-08-16T07:22:00.236Z
0.31043956,2021-08-16T07:22:00Z,251,0,364,4[Bahnhofsviertel],2021-08-16T07:22:00.236Z
0.44615385,2021-08-16T07:22:00Z,684,0,1235,5[Dom / Römer],2021-08-16T07:22:00.236Z
0.48986176,2021-08-16T07:22:00Z,1107,70,2170,2[Zeil],2021-08-16T07:22:00.236Z
0.3442029,2021-08-16T07:32:00Z,362,200,552,1[Anlagenring],2021-08-16T07:32:00.674Z
0.31043956,2021-08-16T07:32:00Z,251,0,364,4[Bahnhofsviertel],2021-08-16T07:32:00.674Z
0.4526316,2021-08-16T07:32:00Z,676,0,1235,5[Dom / Römer],2021-08-16T07:32:00.674Z
0.49308756,2021-08-16T07:32:00Z,1100,70,2170,2[Zeil],2021-08-16T07:32:00.674Z
0.3496377,2021-08-16T07:42:00Z,359,200,552,1[Anlagenring],2021-08-16T07:42:01.559Z
0.31043956,2021-08-16T07:42:00Z,251,0,364,4[Bahnhofsviertel],2021-08-16T07:42:01.559Z
0.46072873,2021-08-16T07:42:00Z,666,0,1235,5[Dom / Römer],2021-08-16T07:42:01.559Z
0.50092167,2021-08-16T07:42:00Z,1083,70,2170,2[Zeil],2021-08-16T07:42:01.559Z
0.36594203,2021-08-16T07:52:00Z,350,200,552,1[Anlagenring],2021-08-16T07:52:02.213Z
0.31318682,2021-08-16T07:52:00Z,250,0,364,4[Bahnhofsviertel],2021-08-16T07:52:02.213Z
0.4777328,2021-08-16T07:52:00Z,645,0,1235,5[Dom / Römer],2021-08-16T07:52:02.213Z
0.51474655,2021-08-16T07:52:00Z,1053,70,2170,2[Zeil],2021-08-16T07:52:02.213Z
0.4021739,2021-08-16T08:07:00Z,330,200,552,1[Anlagenring],2021-08-16T08:07:00.489Z
0.32692307,2021-08-16T08:07:00Z,245,0,364,4[Bahnhofsviertel],2021-08-16T08:07:00.489Z
0.50931174,2021-08-16T08:07:00Z,606,0,1235,5[Dom / Römer],2021-08-16T08:07:00.489Z
0.5253456,2021-08-16T08:07:00Z,1030,70,2170,2[Zeil],2021-08-16T08:07:00.489Z
0.4057971,2021-08-16T08:32:00Z,328,200,552,1[Anlagenring],2021-08-16T08:32:01.860Z
0.31868133,2021-08-16T08:32:00Z,248,0,364,4[Bahnhofsviertel],2021-08-16T08:32:01.860Z
0.57004046,2021-08-16T08:32:00Z,531,0,1235,5[Dom / Römer],2021-08-16T08:32:01.860Z
0.5470046,2021-08-16T08:32:00Z,983,70,2170,2[Zeil],2021-08-16T08:32:01.860Z
0.41847825,2021-08-16T08:43:00Z,321,200,552,1[Anlagenring],2021-08-16T08:42:02.719Z
0.32142857,2021-08-16T08:43:00Z,247,0,364,4[Bahnhofsviertel],2021-08-16T08:42:02.719Z
0.6008097,2021-08-16T08:43:00Z,493,0,1235,5[Dom / Römer],2021-08-16T08:42:02.719Z
0.5589862,2021-08-16T08:43:00Z,957,70,2170,2[Zeil],2021-08-16T08:42:02.719Z
0.4384058,2021-08-16T08:52:00Z,310,200,552,1[Anlagenring],2021-08-16T08:52:00.611Z
0.31868133,2021-08-16T08:52:00Z,248,0,364,4[Bahnhofsviertel],2021-08-16T08:52:00.611Z
0.6194332,2021-08-16T08:52:00Z,470,0,1235,5[Dom / Römer],2021-08-16T08:52:00.611Z
0.562212,2021-08-16T08:52:00Z,950,70,2170,2[Zeil],2021-08-16T08:52:00.611Z
0.46557972,2021-08-16T09:13:00Z,295,200,552,1[Anlagenring],2021-08-16T09:12:00.161Z
0.31318682,2021-08-16T09:13:00Z,250,0,364,4[Bahnhofsviertel],2021-08-16T09:12:00.161Z
0.66234815,2021-08-16T09:13:00Z,417,0,1235,5[Dom / Römer],2021-08-16T09:12:00.161Z
0.5691244,2021-08-16T09:13:00Z,935,70,2170,2[Zeil],2021-08-16T09:12:00.161Z
0.4692029,2021-08-16T09:33:00Z,293,200,552,1[Anlagenring],2021-08-16T09:32:01.219Z
0.31868133,2021-08-16T09:33:00Z,248,0,364,4[Bahnhofsviertel],2021-08-16T09:32:01.219Z
0.7020243,2021-08-16T09:33:00Z,368,0,1235,5[Dom / Römer],2021-08-16T09:32:01.219Z
0.57741934,2021-08-16T09:33:00Z,917,70,2170,2[Zeil],2021-08-16T09:32:01.219Z
0.48369566,2021-08-16T09:43:00Z,285,200,552,1[Anlagenring],2021-08-16T09:42:03.005Z
0.31318682,2021-08-16T09:43:00Z,250,0,364,4[Bahnhofsviertel],2021-08-16T09:42:03.005Z
0.7279352,2021-08-16T09:43:00Z,336,0,1235,5[Dom / Römer],2021-08-16T09:42:03.005Z
0.5843318,2021-08-16T09:43:00Z,902,70,2170,2[Zeil],2021-08-16T09:42:03.005Z
0.5,2021-08-16T09:58:00Z,276,200,552,1[Anlagenring],2021-08-16T09:57:00.600Z
0.32417583,2021-08-16T09:58:00Z,246,0,364,4[Bahnhofsviertel],2021-08-16T09:57:00.600Z
0.762753,2021-08-16T09:58:00Z,293,0,1235,5[Dom / Römer],2021-08-16T09:57:00.600Z
0.5949309,2021-08-16T09:58:00Z,879,70,2170,2[Zeil],2021-08-16T09:57:00.600Z
0.5036232,2021-08-16T10:18:00Z,274,200,552,1[Anlagenring],2021-08-16T10:17:02.316Z
0.31043956,2021-08-16T10:18:00Z,251,0,364,4[Bahnhofsviertel],2021-08-16T10:17:02.316Z
0.78380567,2021-08-16T10:18:00Z,267,0,1235,5[Dom / Römer],2021-08-16T10:17:02.316Z
0.60691243,2021-08-16T10:18:00Z,853,70,2170,2[Zeil],2021-08-16T10:17:02.316Z
0.5326087,2021-08-16T10:38:00Z,258,200,552,1[Anlagenring],2021-08-16T10:37:01.959Z
0.31318682,2021-08-16T10:38:00Z,250,0,364,4[Bahnhofsviertel],2021-08-16T10:37:01.959Z
0.8016194,2021-08-16T10:38:00Z,245,0,1235,5[Dom / Römer],2021-08-16T10:37:01.959Z
0.6119816,2021-08-16T10:38:00Z,842,70,2170,2[Zeil],2021-08-16T10:37:01.959Z
0.5507246,2021-08-16T10:48:00Z,248,200,552,1[Anlagenring],2021-08-16T10:47:00.233Z
0.30494505,2021-08-16T10:48:00Z,253,0,364,4[Bahnhofsviertel],2021-08-16T10:47:00.233Z
0.80728745,2021-08-16T10:48:00Z,238,0,1235,5[Dom / Römer],2021-08-16T10:47:00.233Z
0.6138249,2021-08-16T10:48:00Z,838,70,2170,2[Zeil],2021-08-16T10:47:00.233Z
0.567029,2021-08-16T10:58:00Z,239,200,552,1[Anlagenring],2021-08-16T10:57:00.707Z
0.31318682,2021-08-16T10:58:00Z,250,0,364,4[Bahnhofsviertel],2021-08-16T10:57:00.707Z
0.817004,2021-08-16T10:58:00Z,226,0,1235,5[Dom / Römer],2021-08-16T10:57:00.707Z
0.618894,2021-08-16T10:58:00Z,827,70,2170,2[Zeil],2021-08-16T10:57:00.707Z
0.59782606,2021-08-16T11:29:00Z,222,200,552,1[Anlagenring],2021-08-16T11:27:00.476Z
0.29945055,2021-08-16T11:29:00Z,255,0,364,4[Bahnhofsviertel],2021-08-16T11:27:00.476Z
0.82267207,2021-08-16T11:29:00Z,219,0,1235,5[Dom / Römer],2021-08-16T11:27:00.476Z
0.6281106,2021-08-16T11:29:00Z,807,70,2170,2[Zeil],2021-08-16T11:27:00.476Z
0.6286232,2021-08-16T11:44:00Z,205,200,552,1[Anlagenring],2021-08-16T11:42:00.459Z
0.2967033,2021-08-16T11:44:00Z,256,0,364,4[Bahnhofsviertel],2021-08-16T11:42:00.459Z
0.83157897,2021-08-16T11:44:00Z,208,0,1235,5[Dom / Römer],2021-08-16T11:42:00.459Z
0.6304147,2021-08-16T11:44:00Z,802,70,2170,2[Zeil],2021-08-16T11:42:00.459Z
0.63949275,2021-08-16T11:54:00Z,199,200,552,1[Anlagenring],2021-08-16T11:52:02.436Z
0.29945055,2021-08-16T11:54:00Z,255,0,364,4[Bahnhofsviertel],2021-08-16T11:52:02.436Z
0.83157897,2021-08-16T11:54:00Z,208,0,1235,5[Dom / Römer],2021-08-16T11:52:02.436Z
0.6331797,2021-08-16T11:54:00Z,796,70,2170,2[Zeil],2021-08-16T11:52:02.436Z
0.6195652,2021-08-16T12:29:00Z,210,200,552,1[Anlagenring],2021-08-16T12:27:00.459Z
0.29395604,2021-08-16T12:29:00Z,257,0,364,4[Bahnhofsviertel],2021-08-16T12:27:00.459Z
0.8364372,2021-08-16T12:29:00Z,202,0,1235,5[Dom / Römer],2021-08-16T12:27:00.459Z
0.62857145,2021-08-16T12:29:00Z,806,70,2170,2[Zeil],2021-08-16T12:27:00.459Z
0.5452899,2021-08-16T13:29:00Z,251,200,552,1[Anlagenring],2021-08-16T13:27:02.837Z
0.2445055,2021-08-16T13:29:00Z,275,0,364,4[Bahnhofsviertel],2021-08-16T13:27:02.837Z
0.8404858,2021-08-16T13:29:00Z,197,0,1235,5[Dom / Römer],2021-08-16T13:27:02.837Z
0.6156682,2021-08-16T13:29:00Z,834,70,2170,2[Zeil],2021-08-16T13:27:02.837Z
0.5,2021-08-16T14:05:00Z,276,200,552,1[Anlagenring],2021-08-16T14:02:00.817Z
0.21703297,2021-08-16T14:05:00Z,285,0,364,4[Bahnhofsviertel],2021-08-16T14:02:00.817Z
0.81214577,2021-08-16T14:05:00Z,232,0,1235,5[Dom / Römer],2021-08-16T14:02:00.817Z
0.597235,2021-08-16T14:05:00Z,874,70,2170,2[Zeil],2021-08-16T14:02:00.817Z
0.45833334,2021-08-16T14:46:00Z,299,200,552,1[Anlagenring],2021-08-16T14:42:00.404Z
0.16483517,2021-08-16T14:46:00Z,304,0,364,4[Bahnhofsviertel],2021-08-16T14:42:00.404Z
0.79271257,2021-08-16T14:46:00Z,256,0,1235,5[Dom / Römer],2021-08-16T14:42:00.404Z
0.5714286,2021-08-16T14:46:00Z,930,70,2170,2[Zeil],2021-08-16T14:42:00.404Z
0.4311594,2021-08-16T15:01:00Z,314,200,552,1[Anlagenring],2021-08-16T14:57:01.202Z
0.16208792,2021-08-16T15:01:00Z,305,0,364,4[Bahnhofsviertel],2021-08-16T14:57:01.202Z
0.7740891,2021-08-16T15:01:00Z,279,0,1235,5[Dom / Römer],2021-08-16T14:57:01.202Z
0.55760366,2021-08-16T15:01:00Z,960,70,2170,2[Zeil],2021-08-16T14:57:01.202Z
0.39130434,2021-08-16T15:21:00Z,336,200,552,1[Anlagenring],2021-08-16T15:17:00.753Z
0.14285715,2021-08-16T15:21:00Z,312,0,364,4[Bahnhofsviertel],2021-08-16T15:17:00.753Z
0.76437247,2021-08-16T15:21:00Z,291,0,1235,5[Dom / Römer],2021-08-16T15:17:00.753Z
0.5493088,2021-08-16T15:21:00Z,978,70,2170,2[Zeil],2021-08-16T15:17:00.753Z
0.3786232,2021-08-16T15:46:00Z,343,200,552,1[Anlagenring],2021-08-16T15:42:00.270Z
0.10989011,2021-08-16T15:46:00Z,324,0,364,4[Bahnhofsviertel],2021-08-16T15:42:00.270Z
0.7263158,2021-08-16T15:46:00Z,338,0,1235,5[Dom / Römer],2021-08-16T15:42:00.270Z
0.52396315,2021-08-16T15:46:00Z,1033,70,2170,2[Zeil],2021-08-16T15:42:00.270Z
0.36050725,2021-08-16T16:01:00Z,353,200,552,1[Anlagenring],2021-08-16T15:57:01.393Z
0.10164835,2021-08-16T16:01:00Z,327,0,364,4[Bahnhofsviertel],2021-08-16T15:57:01.393Z
0.6931174,2021-08-16T16:01:00Z,379,0,1235,5[Dom / Römer],2021-08-16T15:57:01.393Z
0.51797235,2021-08-16T16:01:00Z,1046,70,2170,2[Zeil],2021-08-16T15:57:01.393Z
0.28405315,2021-08-16T16:47:00Z,431,150,602,1[Anlagenring],2021-08-16T16:47:01.090Z
0.06868132,2021-08-16T16:47:00Z,339,0,364,4[Bahnhofsviertel],2021-08-16T16:47:01.090Z
0.6234818,2021-08-16T16:47:00Z,465,0,1235,5[Dom / Römer],2021-08-16T16:47:01.090Z
0.4981567,2021-08-16T16:47:00Z,1089,70,2170,2[Zeil],2021-08-16T16:47:01.090Z
0.28737542,2021-08-16T17:12:00Z,429,150,602,1[Anlagenring],2021-08-16T17:12:00.109Z
0.057692308,2021-08-16T17:12:00Z,343,0,364,4[Bahnhofsviertel],2021-08-16T17:12:00.109Z
0.5805668,2021-08-16T17:12:00Z,518,0,1235,5[Dom / Römer],2021-08-16T17:12:00.109Z
0.49953917,2021-08-16T17:12:00Z,1086,70,2170,2[Zeil],2021-08-16T17:12:00.109Z
0.2641196,2021-08-16T17:38:00Z,443,150,602,1[Anlagenring],2021-08-16T17:37:02.463Z
0.054945055,2021-08-16T17:38:00Z,344,0,364,4[Bahnhofsviertel],2021-08-16T17:37:02.463Z
0.5417004,2021-08-16T17:38:00Z,566,0,1235,5[Dom / Römer],2021-08-16T17:37:02.463Z
0.48156682,2021-08-16T17:38:00Z,1125,70,2170,2[Zeil],2021-08-16T17:37:02.463Z
0.2591362,2021-08-16T17:48:00Z,446,150,602,1[Anlagenring],2021-08-16T17:47:01.821Z
0.046703298,2021-08-16T17:48:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T17:47:01.821Z
0.5327935,2021-08-16T17:48:00Z,577,0,1235,5[Dom / Römer],2021-08-16T17:47:01.821Z
0.4797235,2021-08-16T17:48:00Z,1129,70,2170,2[Zeil],2021-08-16T17:47:01.821Z
0.23754153,2021-08-16T18:28:00Z,459,150,602,1[Anlagenring],2021-08-16T18:27:02.036Z
0.032967035,2021-08-16T18:28:00Z,352,0,364,4[Bahnhofsviertel],2021-08-16T18:27:02.036Z
0.4526316,2021-08-16T18:28:00Z,676,0,1235,5[Dom / Römer],2021-08-16T18:27:02.036Z
0.4437788,2021-08-16T18:28:00Z,1207,70,2170,2[Zeil],2021-08-16T18:27:02.036Z
0.22259136,2021-08-16T18:49:00Z,468,150,602,1[Anlagenring],2021-08-16T18:47:01.981Z
0.041208792,2021-08-16T18:49:00Z,349,0,364,4[Bahnhofsviertel],2021-08-16T18:47:01.981Z
0.42834008,2021-08-16T18:49:00Z,706,0,1235,5[Dom / Römer],2021-08-16T18:47:01.981Z
0.43317974,2021-08-16T18:49:00Z,1230,70,2170,2[Zeil],2021-08-16T18:47:01.981Z
0.2192691,2021-08-16T18:58:00Z,470,150,602,1[Anlagenring],2021-08-16T18:57:00.995Z
0.041208792,2021-08-16T18:58:00Z,349,0,364,4[Bahnhofsviertel],2021-08-16T18:57:00.995Z
0.4242915,2021-08-16T18:58:00Z,711,0,1235,5[Dom / Römer],2021-08-16T18:57:00.995Z
0.42534563,2021-08-16T18:58:00Z,1247,70,2170,2[Zeil],2021-08-16T18:57:00.995Z
0.20099668,2021-08-16T19:19:00Z,481,150,602,1[Anlagenring],2021-08-16T19:17:00.823Z
0.043956045,2021-08-16T19:19:00Z,348,0,364,4[Bahnhofsviertel],2021-08-16T19:17:00.823Z
0.40647772,2021-08-16T19:19:00Z,733,0,1235,5[Dom / Römer],2021-08-16T19:17:00.823Z
0.41336405,2021-08-16T19:19:00Z,1273,70,2170,2[Zeil],2021-08-16T19:17:00.823Z
0.19601329,2021-08-16T19:24:00Z,484,150,602,1[Anlagenring],2021-08-16T19:22:02.647Z
0.046703298,2021-08-16T19:24:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T19:22:02.647Z
0.40323886,2021-08-16T19:24:00Z,737,0,1235,5[Dom / Römer],2021-08-16T19:22:02.647Z
0.4138249,2021-08-16T19:24:00Z,1272,70,2170,2[Zeil],2021-08-16T19:22:02.647Z
0.19269103,2021-08-16T19:39:00Z,486,150,602,1[Anlagenring],2021-08-16T19:37:02.093Z
0.046703298,2021-08-16T19:39:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T19:37:02.093Z
0.4,2021-08-16T19:39:00Z,741,0,1235,5[Dom / Römer],2021-08-16T19:37:02.093Z
0.40691245,2021-08-16T19:39:00Z,1287,70,2170,2[Zeil],2021-08-16T19:37:02.093Z
0.179402,2021-08-16T19:49:00Z,494,150,602,1[Anlagenring],2021-08-16T19:47:02.720Z
0.043956045,2021-08-16T19:49:00Z,348,0,364,4[Bahnhofsviertel],2021-08-16T19:47:02.720Z
0.39190283,2021-08-16T19:49:00Z,751,0,1235,5[Dom / Römer],2021-08-16T19:47:02.720Z
0.40414748,2021-08-16T19:49:00Z,1293,70,2170,2[Zeil],2021-08-16T19:47:02.720Z
0.16777408,2021-08-16T19:59:00Z,501,150,602,1[Anlagenring],2021-08-16T19:57:02.327Z
0.043956045,2021-08-16T19:59:00Z,348,0,364,4[Bahnhofsviertel],2021-08-16T19:57:02.327Z
0.38299596,2021-08-16T19:59:00Z,762,0,1235,5[Dom / Römer],2021-08-16T19:57:02.327Z
0.39953917,2021-08-16T19:59:00Z,1303,70,2170,2[Zeil],2021-08-16T19:57:02.327Z
0.15448505,2021-08-16T20:20:00Z,509,150,602,1[Anlagenring],2021-08-16T20:17:02.853Z
0.046703298,2021-08-16T20:20:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T20:17:02.853Z
0.3748988,2021-08-16T20:20:00Z,772,0,1235,5[Dom / Römer],2021-08-16T20:17:02.853Z
0.3940092,2021-08-16T20:20:00Z,1315,70,2170,2[Zeil],2021-08-16T20:17:02.853Z
0.14617941,2021-08-16T20:35:00Z,514,150,602,1[Anlagenring],2021-08-16T20:32:00.126Z
0.046703298,2021-08-16T20:35:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T20:32:00.126Z
0.3708502,2021-08-16T20:35:00Z,777,0,1235,5[Dom / Römer],2021-08-16T20:32:00.126Z
0.39262673,2021-08-16T20:35:00Z,1318,70,2170,2[Zeil],2021-08-16T20:32:00.126Z
0.13122924,2021-08-16T20:50:00Z,523,150,602,1[Anlagenring],2021-08-16T20:47:01.896Z
0.04945055,2021-08-16T20:50:00Z,346,0,364,4[Bahnhofsviertel],2021-08-16T20:47:01.896Z
0.36923078,2021-08-16T20:50:00Z,779,0,1235,5[Dom / Römer],2021-08-16T20:47:01.896Z
0.38986176,2021-08-16T20:50:00Z,1324,70,2170,2[Zeil],2021-08-16T20:47:01.896Z
0.12292359,2021-08-16T21:00:00Z,528,150,602,1[Anlagenring],2021-08-16T20:57:01.392Z
0.046703298,2021-08-16T21:00:00Z,347,0,364,4[Bahnhofsviertel],2021-08-16T20:57:01.392Z
0.3651822,2021-08-16T21:00:00Z,784,0,1235,5[Dom / Römer],2021-08-16T20:57:01.392Z
