parkingFacilityOccupancy;parkingFacilityStatus;parkingFacilityStatusTime;totalNumberOfOccupiedParkingSpaces;totalNumberOfVacantParkingSpaces;totalParkingCapacityLongTermOverride;totalParkingCapacityOverride;totalParkingCapacityShortTermOverride;id;TIME
0.0054945056;open;2021-12-05T23:56:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-12-05T23:57:02.779Z
0.5911458;open;2021-12-05T23:56:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-05T23:57:02.779Z
0.2694685;open;2021-12-05T23:56:00Z;218;591;0;809;809;24279[Konstabler];2021-12-05T23:57:02.779Z
0.49530515;open;2021-12-05T23:56:00Z;211;215;0;426;426;18497[Hauptwache];2021-12-05T23:57:02.779Z
0;closed;2021-12-05T23:56:00Z;;457;0;0;0;18495[Am Gericht];2021-12-05T23:57:02.779Z
0.141339;open;2021-12-05T23:56:00Z;133;808;70;1011;941;109240[MyZeil];2021-12-05T23:57:02.779Z
0.37066245;open;2021-12-05T23:56:00Z;235;399;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-05T23:57:02.779Z
0.015;open;2021-12-06T01:16:00Z;3;197;150;350;200;24276[Turmcenter];2021-12-06T01:17:01.815Z
0.11056511;open;2021-12-06T01:16:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T01:17:01.815Z
0.0054945056;open;2021-12-06T01:16:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T01:17:01.815Z
0.5911458;open;2021-12-06T01:16:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T01:17:01.815Z
0.26576018;open;2021-12-06T01:16:00Z;215;594;0;809;809;24279[Konstabler];2021-12-06T01:17:01.815Z
0.49295774;open;2021-12-06T01:16:00Z;210;216;0;426;426;18497[Hauptwache];2021-12-06T01:17:01.815Z
0;closed;2021-12-06T01:16:00Z;;457;0;0;0;18495[Am Gericht];2021-12-06T01:17:01.815Z
0.37223974;open;2021-12-06T01:16:00Z;236;398;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T01:17:01.815Z
0.015;open;2021-12-06T02:06:00Z;3;197;150;350;200;24276[Turmcenter];2021-12-06T02:12:01.758Z
0.11056511;open;2021-12-06T02:06:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T02:12:01.758Z
0.0027472528;open;2021-12-06T02:06:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T02:12:01.758Z
0.5911458;open;2021-12-06T02:06:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T02:12:01.758Z
0.26823238;open;2021-12-06T02:06:00Z;217;592;0;809;809;24279[Konstabler];2021-12-06T02:12:01.758Z
0.49061033;open;2021-12-06T02:06:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T02:12:01.758Z
0;closed;2021-12-06T02:06:00Z;;457;0;0;0;18495[Am Gericht];2021-12-06T02:12:01.758Z
0.3753943;open;2021-12-06T02:06:00Z;238;396;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T02:12:01.758Z
0.015;open;2021-12-06T02:42:00Z;3;197;150;350;200;24276[Turmcenter];2021-12-06T02:47:02.221Z
0.11056511;open;2021-12-06T02:42:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T02:47:02.221Z
0.0027472528;open;2021-12-06T02:42:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T02:47:02.221Z
0.5911458;open;2021-12-06T02:42:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T02:47:02.221Z
0.26823238;open;2021-12-06T02:42:00Z;217;592;0;809;809;24279[Konstabler];2021-12-06T02:47:02.221Z
0.49061033;open;2021-12-06T02:42:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T02:47:02.221Z
0;closed;2021-12-06T02:42:00Z;;457;0;0;0;18495[Am Gericht];2021-12-06T02:47:02.221Z
0.1487779;open;2021-12-06T02:42:00Z;140;801;70;1011;941;109240[MyZeil];2021-12-06T02:47:02.221Z
0.3769716;open;2021-12-06T02:42:00Z;239;395;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T02:47:02.221Z
0.015;open;2021-12-06T02:53:00Z;3;197;150;350;200;24276[Turmcenter];2021-12-06T02:57:01.816Z
0.11056511;open;2021-12-06T02:53:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T02:57:01.816Z
0.0027472528;open;2021-12-06T02:53:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T02:57:01.816Z
0.59375;open;2021-12-06T02:53:00Z;228;156;0;384;384;105479[Baseler Platz];2021-12-06T02:57:01.816Z
0.26823238;open;2021-12-06T02:53:00Z;217;592;0;809;809;24279[Konstabler];2021-12-06T02:57:01.816Z
0.49061033;open;2021-12-06T02:53:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T02:57:01.816Z
0;closed;2021-12-06T02:53:00Z;;457;0;0;0;18495[Am Gericht];2021-12-06T02:57:01.816Z
0.1487779;open;2021-12-06T02:53:00Z;140;801;70;1011;941;109240[MyZeil];2021-12-06T02:57:01.816Z
0.3769716;open;2021-12-06T02:53:00Z;239;395;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T02:57:01.816Z
0.015;open;2021-12-06T03:23:00Z;3;197;150;350;200;24276[Turmcenter];2021-12-06T03:27:01.943Z
0.11056511;open;2021-12-06T03:23:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T03:27:01.943Z
0.0027472528;open;2021-12-06T03:23:00Z;1;363;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T03:27:01.943Z
0.5911458;open;2021-12-06T03:23:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T03:27:01.943Z
0.26823238;open;2021-12-06T03:23:00Z;217;592;0;809;809;24279[Konstabler];2021-12-06T03:27:01.943Z
0.49061033;open;2021-12-06T03:23:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T03:27:01.943Z
0;closed;2021-12-06T03:23:00Z;;;0;0;0;18495[Am Gericht];2021-12-06T03:27:01.943Z
0.1487779;open;2021-12-06T03:23:00Z;140;801;70;1011;941;109240[MyZeil];2021-12-06T03:27:01.943Z
0.38328075;open;2021-12-06T03:23:00Z;243;391;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T03:27:01.943Z
0.02;open;2021-12-06T03:43:00Z;4;196;150;350;200;24276[Turmcenter];2021-12-06T03:47:01.010Z
0.11056511;open;2021-12-06T03:43:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T03:47:01.010Z
0.0054945056;open;2021-12-06T03:43:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T03:47:01.010Z
0.5911458;open;2021-12-06T03:43:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T03:47:01.010Z
0.2669963;open;2021-12-06T03:43:00Z;216;593;0;809;809;24279[Konstabler];2021-12-06T03:47:01.010Z
0.49061033;open;2021-12-06T03:43:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T03:47:01.010Z
0;closed;2021-12-06T03:43:00Z;;;0;0;0;18495[Am Gericht];2021-12-06T03:47:01.010Z
0.1487779;open;2021-12-06T03:43:00Z;140;801;70;1011;941;109240[MyZeil];2021-12-06T03:47:01.010Z
0.38328075;open;2021-12-06T03:43:00Z;243;391;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T03:47:01.010Z
0.02;open;2021-12-06T03:53:00Z;4;196;150;350;200;24276[Turmcenter];2021-12-06T03:57:02.246Z
0.11056511;open;2021-12-06T03:53:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T03:57:02.246Z
0.0054945056;open;2021-12-06T03:53:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T03:57:02.246Z
0.5911458;open;2021-12-06T03:53:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T03:57:02.246Z
0.2669963;open;2021-12-06T03:53:00Z;216;593;0;809;809;24279[Konstabler];2021-12-06T03:57:02.246Z
0.49061033;open;2021-12-06T03:53:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T03:57:02.246Z
0;closed;2021-12-06T03:53:00Z;;;0;0;0;18495[Am Gericht];2021-12-06T03:57:02.246Z
0.1487779;open;2021-12-06T03:53:00Z;140;801;70;1011;941;109240[MyZeil];2021-12-06T03:57:02.246Z
0.38328075;open;2021-12-06T03:53:00Z;243;391;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T03:57:02.246Z
0.02;open;2021-12-06T04:28:00Z;4;196;150;350;200;24276[Turmcenter];2021-12-06T04:32:02.048Z
0.11056511;open;2021-12-06T04:28:00Z;45;362;0;407;407;18944[Alte Oper];2021-12-06T04:32:02.048Z
0.0054945056;open;2021-12-06T04:28:00Z;2;362;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T04:32:02.048Z
0.59375;open;2021-12-06T04:28:00Z;228;156;0;384;384;105479[Baseler Platz];2021-12-06T04:32:02.048Z
0.26576018;open;2021-12-06T04:28:00Z;215;594;0;809;809;24279[Konstabler];2021-12-06T04:32:02.048Z
0.49061033;open;2021-12-06T04:28:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T04:32:02.048Z
0;closed;2021-12-06T04:28:00Z;;;0;0;0;18495[Am Gericht];2021-12-06T04:32:02.048Z
0.16166282;open;2021-12-06T04:28:00Z;140;726;70;936;866;109240[MyZeil];2021-12-06T04:32:02.048Z
0.38801262;open;2021-12-06T04:28:00Z;246;388;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T04:32:02.048Z
0.15;open;2021-12-06T04:54:00Z;30;170;150;350;200;24276[Turmcenter];2021-12-06T04:57:00.389Z
0.10810811;open;2021-12-06T04:54:00Z;44;363;0;407;407;18944[Alte Oper];2021-12-06T04:57:00.389Z
0.024725275;open;2021-12-06T04:54:00Z;9;355;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T04:57:00.389Z
0.5911458;open;2021-12-06T04:54:00Z;227;157;0;384;384;105479[Baseler Platz];2021-12-06T04:57:00.389Z
0.2645241;open;2021-12-06T04:54:00Z;214;595;0;809;809;24279[Konstabler];2021-12-06T04:57:00.389Z
0.49061033;open;2021-12-06T04:54:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T04:57:00.389Z
0;closed;2021-12-06T04:54:00Z;;;0;0;0;18495[Am Gericht];2021-12-06T04:57:00.389Z
0.16397229;open;2021-12-06T04:54:00Z;142;724;70;936;866;109240[MyZeil];2021-12-06T04:57:00.389Z
0.3911672;open;2021-12-06T04:54:00Z;248;386;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T04:57:00.389Z
0.20666666;open;2021-12-06T05:14:00Z;31;119;200;350;150;24276[Turmcenter];2021-12-06T05:17:01.473Z
0.10810811;open;2021-12-06T05:14:00Z;44;363;0;407;407;18944[Alte Oper];2021-12-06T05:17:01.473Z
0.03846154;open;2021-12-06T05:14:00Z;14;350;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T05:17:01.473Z
0.59375;open;2021-12-06T05:14:00Z;228;156;0;384;384;105479[Baseler Platz];2021-12-06T05:17:01.473Z
0.2669963;open;2021-12-06T05:14:00Z;216;593;0;809;809;24279[Konstabler];2021-12-06T05:17:01.473Z
0.49061033;open;2021-12-06T05:14:00Z;209;217;0;426;426;18497[Hauptwache];2021-12-06T05:17:01.473Z
0.3485294;open;2021-12-06T05:14:00Z;237;443;0;680;680;18495[Am Gericht];2021-12-06T05:17:01.473Z
0.4037855;open;2021-12-06T05:14:00Z;256;378;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T05:17:01.473Z
0.20666666;open;2021-12-06T05:29:00Z;31;119;200;350;150;24276[Turmcenter];2021-12-06T05:32:02.129Z
0.11547912;open;2021-12-06T05:29:00Z;47;360;0;407;407;18944[Alte Oper];2021-12-06T05:32:02.129Z
0.06593407;open;2021-12-06T05:29:00Z;24;340;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T05:32:02.129Z
0.6041667;open;2021-12-06T05:29:00Z;232;152;0;384;384;105479[Baseler Platz];2021-12-06T05:32:02.129Z
0.2669963;open;2021-12-06T05:29:00Z;216;593;0;809;809;24279[Konstabler];2021-12-06T05:32:02.129Z
0.49295774;open;2021-12-06T05:29:00Z;210;216;0;426;426;18497[Hauptwache];2021-12-06T05:32:02.129Z
0.35882354;open;2021-12-06T05:29:00Z;244;436;0;680;680;18495[Am Gericht];2021-12-06T05:32:02.129Z
0.40851736;open;2021-12-06T05:29:00Z;259;375;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T05:32:02.129Z
0.20666666;open;2021-12-06T05:49:00Z;31;119;200;350;150;24276[Turmcenter];2021-12-06T05:52:01.846Z
0.12039312;open;2021-12-06T05:49:00Z;49;358;0;407;407;18944[Alte Oper];2021-12-06T05:52:01.846Z
0.071428575;open;2021-12-06T05:49:00Z;26;338;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T05:52:01.846Z
0.609375;open;2021-12-06T05:49:00Z;234;150;0;384;384;105479[Baseler Platz];2021-12-06T05:52:01.846Z
0.27194068;open;2021-12-06T05:49:00Z;220;589;0;809;809;24279[Konstabler];2021-12-06T05:52:01.846Z
0.4976526;open;2021-12-06T05:49:00Z;212;214;0;426;426;18497[Hauptwache];2021-12-06T05:52:01.846Z
0.36617646;open;2021-12-06T05:49:00Z;249;431;0;680;680;18495[Am Gericht];2021-12-06T05:52:01.846Z
0.16512702;open;2021-12-06T05:49:00Z;143;723;70;936;866;109240[MyZeil];2021-12-06T05:52:01.846Z
0.40694007;open;2021-12-06T05:49:00Z;258;376;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T05:52:01.846Z
0.20666666;open;2021-12-06T05:54:00Z;31;119;200;350;150;24276[Turmcenter];2021-12-06T05:57:00.605Z
0.12039312;open;2021-12-06T05:54:00Z;49;358;0;407;407;18944[Alte Oper];2021-12-06T05:57:00.605Z
0.07417583;open;2021-12-06T05:54:00Z;27;337;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T05:57:00.605Z
0.609375;open;2021-12-06T05:54:00Z;234;150;0;384;384;105479[Baseler Platz];2021-12-06T05:57:00.605Z
0.27317676;open;2021-12-06T05:54:00Z;221;588;0;809;809;24279[Konstabler];2021-12-06T05:57:00.605Z
0.4976526;open;2021-12-06T05:54:00Z;212;214;0;426;426;18497[Hauptwache];2021-12-06T05:57:00.605Z
0.36617646;open;2021-12-06T05:54:00Z;249;431;0;680;680;18495[Am Gericht];2021-12-06T05:57:00.605Z
0.16512702;open;2021-12-06T05:54:00Z;143;723;70;936;866;109240[MyZeil];2021-12-06T05:57:00.605Z
0.40694007;open;2021-12-06T05:54:00Z;258;376;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T05:57:00.605Z
0.29333332;open;2021-12-06T06:29:00Z;44;106;200;350;150;24276[Turmcenter];2021-12-06T06:32:01.336Z
0.13267814;open;2021-12-06T06:29:00Z;54;353;0;407;407;18944[Alte Oper];2021-12-06T06:32:01.336Z
0.12087912;open;2021-12-06T06:29:00Z;44;320;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T06:32:01.336Z
0.6328125;open;2021-12-06T06:29:00Z;243;141;0;384;384;105479[Baseler Platz];2021-12-06T06:32:01.336Z
0.2669963;open;2021-12-06T06:29:00Z;216;593;0;809;809;24279[Konstabler];2021-12-06T06:32:01.336Z
0.4976526;open;2021-12-06T06:29:00Z;212;214;0;426;426;18497[Hauptwache];2021-12-06T06:32:01.336Z
0.39411765;open;2021-12-06T06:29:00Z;268;412;0;680;680;18495[Am Gericht];2021-12-06T06:32:01.336Z
0.17090069;open;2021-12-06T06:29:00Z;148;718;70;936;866;109240[MyZeil];2021-12-06T06:32:01.336Z
0.41167194;open;2021-12-06T06:29:00Z;261;373;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T06:32:01.336Z
0.3;open;2021-12-06T06:49:00Z;45;105;200;350;150;24276[Turmcenter];2021-12-06T06:52:01.437Z
0.15724815;open;2021-12-06T06:49:00Z;64;343;0;407;407;18944[Alte Oper];2021-12-06T06:52:01.437Z
0.17032968;open;2021-12-06T06:49:00Z;62;302;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T06:52:01.437Z
0.6588542;open;2021-12-06T06:49:00Z;253;131;0;384;384;105479[Baseler Platz];2021-12-06T06:52:01.437Z
0.28059334;open;2021-12-06T06:49:00Z;227;582;0;809;809;24279[Konstabler];2021-12-06T06:52:01.437Z
0.52347416;open;2021-12-06T06:49:00Z;223;203;0;426;426;18497[Hauptwache];2021-12-06T06:52:01.437Z
0.4;open;2021-12-06T06:49:00Z;272;408;0;680;680;18495[Am Gericht];2021-12-06T06:52:01.437Z
0.17898384;open;2021-12-06T06:49:00Z;155;711;70;936;866;109240[MyZeil];2021-12-06T06:52:01.437Z
0.42271292;open;2021-12-06T06:49:00Z;268;366;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T06:52:01.437Z
0.4;open;2021-12-06T07:10:00Z;60;90;200;350;150;24276[Turmcenter];2021-12-06T07:12:02.361Z
0.16953316;open;2021-12-06T07:10:00Z;69;338;0;407;407;18944[Alte Oper];2021-12-06T07:12:02.361Z
0.20604396;open;2021-12-06T07:10:00Z;75;289;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T07:12:02.361Z
0.6744792;open;2021-12-06T07:10:00Z;259;125;0;384;384;105479[Baseler Platz];2021-12-06T07:12:02.361Z
0.2843016;open;2021-12-06T07:10:00Z;230;579;0;809;809;24279[Konstabler];2021-12-06T07:12:02.361Z
0.53286386;open;2021-12-06T07:10:00Z;227;199;0;426;426;18497[Hauptwache];2021-12-06T07:12:02.361Z
0.42794117;open;2021-12-06T07:10:00Z;291;389;0;680;680;18495[Am Gericht];2021-12-06T07:12:02.361Z
0.18937644;open;2021-12-06T07:10:00Z;164;702;70;936;866;109240[MyZeil];2021-12-06T07:12:02.361Z
0.44479495;open;2021-12-06T07:10:00Z;282;352;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T07:12:02.361Z
0.52666664;open;2021-12-06T07:25:00Z;79;71;200;350;150;24276[Turmcenter];2021-12-06T07:27:01.395Z
0.18673219;open;2021-12-06T07:25:00Z;76;331;0;407;407;18944[Alte Oper];2021-12-06T07:27:01.395Z
0.23626374;open;2021-12-06T07:25:00Z;86;278;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T07:27:01.395Z
0.6848958;open;2021-12-06T07:25:00Z;263;121;0;384;384;105479[Baseler Platz];2021-12-06T07:27:01.395Z
0.29789865;open;2021-12-06T07:25:00Z;241;568;0;809;809;24279[Konstabler];2021-12-06T07:27:01.395Z
0.5539906;open;2021-12-06T07:25:00Z;236;190;0;426;426;18497[Hauptwache];2021-12-06T07:27:01.395Z
0.44117647;open;2021-12-06T07:25:00Z;300;380;0;680;680;18495[Am Gericht];2021-12-06T07:27:01.395Z
0.19399539;open;2021-12-06T07:25:00Z;168;698;70;936;866;109240[MyZeil];2021-12-06T07:27:01.395Z
0.45425868;open;2021-12-06T07:25:00Z;288;346;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T07:27:01.395Z
0.6066667;open;2021-12-06T07:40:00Z;91;59;200;350;150;24276[Turmcenter];2021-12-06T07:42:00.410Z
0.20884521;open;2021-12-06T07:40:00Z;85;322;0;407;407;18944[Alte Oper];2021-12-06T07:42:00.410Z
0.26373628;open;2021-12-06T07:40:00Z;96;268;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T07:42:00.410Z
0.7109375;open;2021-12-06T07:40:00Z;273;111;0;384;384;105479[Baseler Platz];2021-12-06T07:42:00.410Z
0.31520396;open;2021-12-06T07:40:00Z;255;554;0;809;809;24279[Konstabler];2021-12-06T07:42:00.410Z
0.57746476;open;2021-12-06T07:40:00Z;246;180;0;426;426;18497[Hauptwache];2021-12-06T07:42:00.410Z
0.475;open;2021-12-06T07:40:00Z;323;357;0;680;680;18495[Am Gericht];2021-12-06T07:42:00.410Z
0.20207852;open;2021-12-06T07:40:00Z;175;691;70;936;866;109240[MyZeil];2021-12-06T07:42:00.410Z
0.46687698;open;2021-12-06T07:40:00Z;296;338;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T07:42:00.410Z
0.68;open;2021-12-06T07:50:00Z;102;48;200;350;150;24276[Turmcenter];2021-12-06T07:52:00.275Z
0.22604422;open;2021-12-06T07:50:00Z;92;315;0;407;407;18944[Alte Oper];2021-12-06T07:52:00.275Z
0.27747253;open;2021-12-06T07:50:00Z;101;263;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T07:52:00.275Z
0.7317708;open;2021-12-06T07:50:00Z;281;103;0;384;384;105479[Baseler Platz];2021-12-06T07:52:00.275Z
0.3250927;open;2021-12-06T07:50:00Z;263;546;0;809;809;24279[Konstabler];2021-12-06T07:52:00.275Z
0.5938967;open;2021-12-06T07:50:00Z;253;173;0;426;426;18497[Hauptwache];2021-12-06T07:52:00.275Z
0.49264705;open;2021-12-06T07:50:00Z;335;345;0;680;680;18495[Am Gericht];2021-12-06T07:52:00.275Z
0.204388;open;2021-12-06T07:50:00Z;177;689;70;936;866;109240[MyZeil];2021-12-06T07:52:00.275Z
0.4731861;open;2021-12-06T07:50:00Z;300;334;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T07:52:00.275Z
0.78;open;2021-12-06T08:10:00Z;117;33;200;350;150;24276[Turmcenter];2021-12-06T08:12:02.022Z
0.24815725;open;2021-12-06T08:10:00Z;101;306;0;407;407;18944[Alte Oper];2021-12-06T08:12:02.022Z
0.31043956;open;2021-12-06T08:10:00Z;113;251;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T08:12:02.022Z
0.7291667;open;2021-12-06T08:10:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T08:12:02.022Z
0.3634116;open;2021-12-06T08:10:00Z;294;515;0;809;809;24279[Konstabler];2021-12-06T08:12:02.022Z
0.62676054;open;2021-12-06T08:10:00Z;267;159;0;426;426;18497[Hauptwache];2021-12-06T08:12:02.022Z
0.5352941;open;2021-12-06T08:10:00Z;364;316;0;680;680;18495[Am Gericht];2021-12-06T08:12:02.022Z
0.50473183;open;2021-12-06T08:10:00Z;320;314;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T08:12:02.022Z
0.93333334;open;2021-12-06T08:35:00Z;140;10;200;350;150;24276[Turmcenter];2021-12-06T08:37:00.730Z
0.30958232;open;2021-12-06T08:35:00Z;126;281;0;407;407;18944[Alte Oper];2021-12-06T08:37:00.730Z
0.34615386;open;2021-12-06T08:35:00Z;126;238;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T08:37:00.730Z
0.7291667;open;2021-12-06T08:35:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T08:37:00.730Z
0.39184177;open;2021-12-06T08:35:00Z;317;492;0;809;809;24279[Konstabler];2021-12-06T08:37:00.730Z
0.6549296;open;2021-12-06T08:35:00Z;279;147;0;426;426;18497[Hauptwache];2021-12-06T08:37:00.730Z
0.5955882;open;2021-12-06T08:35:00Z;405;275;0;680;680;18495[Am Gericht];2021-12-06T08:37:00.730Z
0.22979215;open;2021-12-06T08:35:00Z;199;667;70;936;866;109240[MyZeil];2021-12-06T08:37:00.730Z
0.5078864;open;2021-12-06T08:35:00Z;322;312;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T08:37:00.730Z
0.94666666;open;2021-12-06T08:55:00Z;142;8;200;350;150;24276[Turmcenter];2021-12-06T08:57:01.168Z
0.34398034;open;2021-12-06T08:55:00Z;140;267;0;407;407;18944[Alte Oper];2021-12-06T08:57:01.168Z
0.36263737;open;2021-12-06T08:55:00Z;132;232;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T08:57:01.168Z
0.7291667;open;2021-12-06T08:55:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T08:57:01.168Z
0.44004944;open;2021-12-06T08:55:00Z;356;453;0;809;809;24279[Konstabler];2021-12-06T08:57:01.168Z
0.69953054;open;2021-12-06T08:55:00Z;298;128;0;426;426;18497[Hauptwache];2021-12-06T08:57:01.168Z
0.6308824;open;2021-12-06T08:55:00Z;429;251;0;680;680;18495[Am Gericht];2021-12-06T08:57:01.168Z
0.24595843;open;2021-12-06T08:55:00Z;213;653;70;936;866;109240[MyZeil];2021-12-06T08:57:01.168Z
0.5236593;open;2021-12-06T08:55:00Z;332;302;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T08:57:01.168Z
0.9533333;open;2021-12-06T09:05:00Z;143;7;200;350;150;24276[Turmcenter];2021-12-06T09:07:00.883Z
0.34643734;open;2021-12-06T09:05:00Z;141;266;0;407;407;18944[Alte Oper];2021-12-06T09:07:00.883Z
0.3791209;open;2021-12-06T09:05:00Z;138;226;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T09:07:00.883Z
0.7291667;open;2021-12-06T09:05:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T09:07:00.883Z
0.47218788;open;2021-12-06T09:05:00Z;382;427;0;809;809;24279[Konstabler];2021-12-06T09:07:00.883Z
0.7347418;open;2021-12-06T09:05:00Z;313;113;0;426;426;18497[Hauptwache];2021-12-06T09:07:00.883Z
0.6426471;open;2021-12-06T09:05:00Z;437;243;0;680;680;18495[Am Gericht];2021-12-06T09:07:00.883Z
0.2517321;open;2021-12-06T09:05:00Z;218;648;70;936;866;109240[MyZeil];2021-12-06T09:07:00.883Z
0.52996844;open;2021-12-06T09:05:00Z;336;298;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T09:07:00.883Z
0.97333336;open;2021-12-06T09:30:00Z;146;4;200;350;150;24276[Turmcenter];2021-12-06T09:32:02.161Z
0.4078624;open;2021-12-06T09:30:00Z;166;241;0;407;407;18944[Alte Oper];2021-12-06T09:32:02.161Z
0.4065934;open;2021-12-06T09:30:00Z;148;216;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T09:32:02.161Z
0.7291667;open;2021-12-06T09:30:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T09:32:02.161Z
0.52286774;open;2021-12-06T09:30:00Z;423;386;0;809;809;24279[Konstabler];2021-12-06T09:32:02.161Z
0.8380282;open;2021-12-06T09:30:00Z;357;69;0;426;426;18497[Hauptwache];2021-12-06T09:32:02.161Z
0.67058825;open;2021-12-06T09:30:00Z;456;224;0;680;680;18495[Am Gericht];2021-12-06T09:32:02.161Z
0.27136257;open;2021-12-06T09:30:00Z;235;631;70;936;866;109240[MyZeil];2021-12-06T09:32:02.161Z
0.56309146;open;2021-12-06T09:30:00Z;357;277;0;634;634;18494[Konrad-Adenauer-Straße];2021-12-06T09:32:02.161Z
0.94;open;2021-12-06T09:46:00Z;141;9;200;350;150;24276[Turmcenter];2021-12-06T09:47:01.792Z
0.46437347;open;2021-12-06T09:46:00Z;189;218;0;407;407;18944[Alte Oper];2021-12-06T09:47:01.792Z
0.4065934;open;2021-12-06T09:46:00Z;148;216;0;364;364;24281[Hauptbahnhof Süd];2021-12-06T09:47:01.792Z
0.7291667;open;2021-12-06T09:46:00Z;280;104;0;384;384;105479[Baseler Platz];2021-12-06T09:47:01.792Z
0.55747837;open;2021-12-06T09:46:00Z;451;358;0;809;809;24279[Konstabler];2021-12-06T09:47:01.792Z
0.87089205;open;2021-12-06T09:46:00Z;371;55;0;426;426;18497[Hauptwache];2021-12-06T09:47:01.792Z
0.7014706;open;2021-12-06T09:46:00Z;477;203;0;680;680;18495[Am Gericht];2021-12-06T09:47:01.792Z
0.28637412;open;2021-12-06T09:46:00Z;248;618;70;936;866;109240[MyZeil];2021-12-06T09:47:01.792Z
