parkingFacilityOccupancy,parkingFacilityStatus,parkingFacilityStatusTime,totalNumberOfOccupiedParkingSpaces,totalNumberOfVacantParkingSpaces,totalParkingCapacityLongTermOverride,totalParkingCapacityOverride,totalParkingCapacityShortTermOverride,id,TIME
0.5199005,open,2021-08-06T13:40:00Z,209,193,0,402,402,18944[Alte Oper],2021-08-06T13:42:01.484Z
0.5733333,open,2021-08-06T13:40:00Z,86,64,200,350,150,24276[Turmcenter],2021-08-06T13:42:01.484Z
0.10989011,open,2021-08-06T13:40:00Z,40,324,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T13:42:01.484Z
0.70210135,open,2021-08-06T13:40:00Z,568,241,0,809,809,24279[Konstabler],2021-08-06T13:42:01.484Z
1,open,2021-08-06T13:40:00Z,426,0,0,426,426,18497[Hauptwache],2021-08-06T13:42:01.484Z
0.7882353,open,2021-08-06T13:40:00Z,536,144,0,680,680,18495[Am Gericht],2021-08-06T13:42:01.484Z
0.30140188,open,2021-08-06T13:40:00Z,258,598,60,916,856,109240[MyZeil],2021-08-06T13:42:01.484Z
0.6174056,open,2021-08-06T13:40:00Z,376,233,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T13:42:01.484Z
0.50248754,open,2021-08-06T13:55:00Z,202,200,0,402,402,18944[Alte Oper],2021-08-06T13:57:01.708Z
0.53333336,open,2021-08-06T13:55:00Z,80,70,200,350,150,24276[Turmcenter],2021-08-06T13:57:01.708Z
0.10989011,open,2021-08-06T13:55:00Z,40,324,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T13:57:01.708Z
0.6959209,open,2021-08-06T13:55:00Z,563,246,0,809,809,24279[Konstabler],2021-08-06T13:57:01.708Z
1,open,2021-08-06T13:55:00Z,426,0,0,426,426,18497[Hauptwache],2021-08-06T13:57:01.708Z
0.78088236,open,2021-08-06T13:55:00Z,531,149,0,680,680,18495[Am Gericht],2021-08-06T13:57:01.708Z
0.29556075,open,2021-08-06T13:55:00Z,253,603,60,916,856,109240[MyZeil],2021-08-06T13:57:01.708Z
0.6174056,open,2021-08-06T13:55:00Z,376,233,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T13:57:01.708Z
0.50248754,open,2021-08-06T14:10:00Z,202,200,0,402,402,18944[Alte Oper],2021-08-06T14:12:01.803Z
0.52,open,2021-08-06T14:10:00Z,78,72,200,350,150,24276[Turmcenter],2021-08-06T14:12:01.803Z
0.10989011,open,2021-08-06T14:10:00Z,40,324,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T14:12:01.803Z
0.6860321,open,2021-08-06T14:10:00Z,555,254,0,809,809,24279[Konstabler],2021-08-06T14:12:01.803Z
0.9976526,open,2021-08-06T14:10:00Z,425,1,0,426,426,18497[Hauptwache],2021-08-06T14:12:01.803Z
0.775,open,2021-08-06T14:10:00Z,527,153,0,680,680,18495[Am Gericht],2021-08-06T14:12:01.803Z
0.2978972,open,2021-08-06T14:10:00Z,255,601,60,916,856,109240[MyZeil],2021-08-06T14:12:01.803Z
0.5993432,open,2021-08-06T14:10:00Z,365,244,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T14:12:01.803Z
0.5,open,2021-08-06T14:25:00Z,201,201,0,402,402,18944[Alte Oper],2021-08-06T14:27:01.204Z
0.5133333,open,2021-08-06T14:25:00Z,77,73,200,350,150,24276[Turmcenter],2021-08-06T14:27:01.204Z
0.11263736,open,2021-08-06T14:25:00Z,41,323,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T14:27:01.204Z
0.67985165,open,2021-08-06T14:25:00Z,550,259,0,809,809,24279[Konstabler],2021-08-06T14:27:01.204Z
1,open,2021-08-06T14:25:00Z,426,0,0,426,426,18497[Hauptwache],2021-08-06T14:27:01.204Z
0.76029414,open,2021-08-06T14:25:00Z,517,163,0,680,680,18495[Am Gericht],2021-08-06T14:27:01.204Z
0.2978972,open,2021-08-06T14:25:00Z,255,601,60,916,856,109240[MyZeil],2021-08-06T14:27:01.204Z
0.6026273,open,2021-08-06T14:25:00Z,367,242,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T14:27:01.204Z
0.4950249,open,2021-08-06T14:35:00Z,199,203,0,402,402,18944[Alte Oper],2021-08-06T14:37:00.398Z
0.5133333,open,2021-08-06T14:35:00Z,77,73,200,350,150,24276[Turmcenter],2021-08-06T14:37:00.398Z
0.10989011,open,2021-08-06T14:35:00Z,40,324,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T14:37:00.398Z
0.6810878,open,2021-08-06T14:35:00Z,551,258,0,809,809,24279[Konstabler],2021-08-06T14:37:00.398Z
0.9976526,open,2021-08-06T14:35:00Z,425,1,0,426,426,18497[Hauptwache],2021-08-06T14:37:00.398Z
0.76911765,open,2021-08-06T14:35:00Z,523,157,0,680,680,18495[Am Gericht],2021-08-06T14:37:00.398Z
0.2978972,open,2021-08-06T14:35:00Z,255,601,60,916,856,109240[MyZeil],2021-08-06T14:37:00.398Z
0.5944171,open,2021-08-06T14:35:00Z,362,247,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T14:37:00.398Z
0.5074627,open,2021-08-06T14:45:00Z,204,198,0,402,402,18944[Alte Oper],2021-08-06T14:47:00.034Z
0.5133333,open,2021-08-06T14:45:00Z,77,73,200,350,150,24276[Turmcenter],2021-08-06T14:47:00.034Z
0.10714286,open,2021-08-06T14:45:00Z,39,325,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T14:47:00.034Z
0.6761434,open,2021-08-06T14:45:00Z,547,262,0,809,809,24279[Konstabler],2021-08-06T14:47:00.034Z
1,open,2021-08-06T14:45:00Z,426,0,0,426,426,18497[Hauptwache],2021-08-06T14:47:00.034Z
0.7676471,open,2021-08-06T14:45:00Z,522,158,0,680,680,18495[Am Gericht],2021-08-06T14:47:00.034Z
0.29672897,open,2021-08-06T14:45:00Z,254,602,60,916,856,109240[MyZeil],2021-08-06T14:47:00.034Z
0.59770113,open,2021-08-06T14:45:00Z,364,245,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T14:47:00.034Z
0.5074627,open,2021-08-06T14:55:00Z,204,198,0,402,402,18944[Alte Oper],2021-08-06T14:57:02.718Z
0.5133333,open,2021-08-06T14:55:00Z,77,73,200,350,150,24276[Turmcenter],2021-08-06T14:57:02.718Z
0.10164835,open,2021-08-06T14:55:00Z,37,327,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T14:57:02.718Z
0.6860321,open,2021-08-06T14:55:00Z,555,254,0,809,809,24279[Konstabler],2021-08-06T14:57:02.718Z
1,open,2021-08-06T14:55:00Z,426,0,0,426,426,18497[Hauptwache],2021-08-06T14:57:02.718Z
0.7588235,open,2021-08-06T14:55:00Z,516,164,0,680,680,18495[Am Gericht],2021-08-06T14:57:02.718Z
0.28621495,open,2021-08-06T14:55:00Z,245,611,60,916,856,109240[MyZeil],2021-08-06T14:57:02.718Z
0.59770113,open,2021-08-06T14:55:00Z,364,245,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T14:57:02.718Z
0.48756218,open,2021-08-06T15:21:00Z,196,206,0,402,402,18944[Alte Oper],2021-08-06T15:22:01.867Z
0.48,open,2021-08-06T15:21:00Z,72,78,200,350,150,24276[Turmcenter],2021-08-06T15:22:01.867Z
0.082417585,open,2021-08-06T15:21:00Z,30,334,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T15:22:01.867Z
0.6823239,open,2021-08-06T15:21:00Z,552,257,0,809,809,24279[Konstabler],2021-08-06T15:22:01.867Z
0.95539904,open,2021-08-06T15:21:00Z,407,19,0,426,426,18497[Hauptwache],2021-08-06T15:22:01.867Z
0.74264705,open,2021-08-06T15:21:00Z,505,175,0,680,680,18495[Am Gericht],2021-08-06T15:22:01.867Z
0.27570093,open,2021-08-06T15:21:00Z,236,620,60,916,856,109240[MyZeil],2021-08-06T15:22:01.867Z
0.5829228,open,2021-08-06T15:21:00Z,355,254,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T15:22:01.867Z
0.47761193,open,2021-08-06T15:46:00Z,192,210,0,402,402,18944[Alte Oper],2021-08-06T15:47:00.113Z
0.44666666,open,2021-08-06T15:46:00Z,67,83,200,350,150,24276[Turmcenter],2021-08-06T15:47:00.113Z
0.07417583,open,2021-08-06T15:46:00Z,27,337,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T15:47:00.113Z
0.6687268,open,2021-08-06T15:46:00Z,541,268,0,809,809,24279[Konstabler],2021-08-06T15:47:00.113Z
0.91549295,open,2021-08-06T15:46:00Z,390,36,0,426,426,18497[Hauptwache],2021-08-06T15:47:00.113Z
0.7352941,open,2021-08-06T15:46:00Z,500,180,0,680,680,18495[Am Gericht],2021-08-06T15:47:00.113Z
0.27570093,open,2021-08-06T15:46:00Z,236,620,60,916,856,109240[MyZeil],2021-08-06T15:47:00.113Z
0.5829228,open,2021-08-06T15:46:00Z,355,254,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T15:47:00.113Z
0.46517414,open,2021-08-06T15:56:00Z,187,215,0,402,402,18944[Alte Oper],2021-08-06T15:57:00.254Z
0.44,open,2021-08-06T15:56:00Z,66,84,200,350,150,24276[Turmcenter],2021-08-06T15:57:00.254Z
0.06868132,open,2021-08-06T15:56:00Z,25,339,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T15:57:00.254Z
0.6538937,open,2021-08-06T15:56:00Z,529,280,0,809,809,24279[Konstabler],2021-08-06T15:57:00.254Z
0.8920188,open,2021-08-06T15:56:00Z,380,46,0,426,426,18497[Hauptwache],2021-08-06T15:57:00.254Z
0.7205882,open,2021-08-06T15:56:00Z,490,190,0,680,680,18495[Am Gericht],2021-08-06T15:57:00.254Z
0.28271028,open,2021-08-06T15:56:00Z,242,614,60,916,856,109240[MyZeil],2021-08-06T15:57:00.254Z
0.5862069,open,2021-08-06T15:56:00Z,357,252,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T15:57:00.254Z
0.4552239,open,2021-08-06T16:57:00Z,183,219,0,402,402,18944[Alte Oper],2021-08-06T17:02:01.995Z
0.325,open,2021-08-06T16:57:00Z,65,135,150,350,200,24276[Turmcenter],2021-08-06T17:02:01.995Z
0.052197803,open,2021-08-06T16:57:00Z,19,345,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T17:02:01.995Z
0.59950554,open,2021-08-06T16:57:00Z,485,324,0,809,809,24279[Konstabler],2021-08-06T17:02:01.995Z
0.84741783,open,2021-08-06T16:57:00Z,361,65,0,426,426,18497[Hauptwache],2021-08-06T17:02:01.995Z
0.725,open,2021-08-06T16:57:00Z,493,187,0,680,680,18495[Am Gericht],2021-08-06T17:02:01.995Z
0.24299066,open,2021-08-06T16:57:00Z,208,648,60,916,856,109240[MyZeil],2021-08-06T17:02:01.995Z
0.58784896,open,2021-08-06T16:57:00Z,358,251,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T17:02:01.995Z
0.4552239,open,2021-08-06T17:22:00Z,183,219,0,402,402,18944[Alte Oper],2021-08-06T17:27:02.338Z
0.345,open,2021-08-06T17:22:00Z,69,131,150,350,200,24276[Turmcenter],2021-08-06T17:27:02.338Z
0.043956045,open,2021-08-06T17:22:00Z,16,348,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T17:27:02.338Z
0.5463535,open,2021-08-06T17:22:00Z,442,367,0,809,809,24279[Konstabler],2021-08-06T17:27:02.338Z
0.81924886,open,2021-08-06T17:22:00Z,349,77,0,426,426,18497[Hauptwache],2021-08-06T17:27:02.338Z
0.71911764,open,2021-08-06T17:22:00Z,489,191,0,680,680,18495[Am Gericht],2021-08-06T17:27:02.338Z
0.2301402,open,2021-08-06T17:22:00Z,197,659,60,916,856,109240[MyZeil],2021-08-06T17:27:02.338Z
0.5648604,open,2021-08-06T17:22:00Z,344,265,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T17:27:02.338Z
0.45273632,open,2021-08-06T17:42:00Z,182,220,0,402,402,18944[Alte Oper],2021-08-06T17:47:00.660Z
0.38,open,2021-08-06T17:42:00Z,76,124,150,350,200,24276[Turmcenter],2021-08-06T17:47:00.660Z
0.046703298,open,2021-08-06T17:42:00Z,17,347,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T17:47:00.660Z
0.53646475,open,2021-08-06T17:42:00Z,434,375,0,809,809,24279[Konstabler],2021-08-06T17:47:00.660Z
0.8380282,open,2021-08-06T17:42:00Z,357,69,0,426,426,18497[Hauptwache],2021-08-06T17:47:00.660Z
0.71617645,open,2021-08-06T17:42:00Z,487,193,0,680,680,18495[Am Gericht],2021-08-06T17:47:00.660Z
0.21728972,open,2021-08-06T17:42:00Z,186,670,60,916,856,109240[MyZeil],2021-08-06T17:47:00.660Z
0.5648604,open,2021-08-06T17:42:00Z,344,265,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T17:47:00.660Z
0.4552239,open,2021-08-06T17:52:00Z,183,219,0,402,402,18944[Alte Oper],2021-08-06T17:57:00.683Z
0.405,open,2021-08-06T17:52:00Z,81,119,150,350,200,24276[Turmcenter],2021-08-06T17:57:00.683Z
0.04945055,open,2021-08-06T17:52:00Z,18,346,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T17:57:00.683Z
0.52163166,open,2021-08-06T17:52:00Z,422,387,0,809,809,24279[Konstabler],2021-08-06T17:57:00.683Z
0.8380282,open,2021-08-06T17:52:00Z,357,69,0,426,426,18497[Hauptwache],2021-08-06T17:57:00.683Z
0.7088235,open,2021-08-06T17:52:00Z,482,198,0,680,680,18495[Am Gericht],2021-08-06T17:57:00.683Z
0.21495327,open,2021-08-06T17:52:00Z,184,672,60,916,856,109240[MyZeil],2021-08-06T17:57:00.683Z
0.54844004,open,2021-08-06T17:52:00Z,334,275,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T17:57:00.683Z
0.41791046,open,2021-08-06T18:18:00Z,168,234,0,402,402,18944[Alte Oper],2021-08-06T18:22:01.140Z
0.47,open,2021-08-06T18:18:00Z,94,106,150,350,200,24276[Turmcenter],2021-08-06T18:22:01.140Z
0.04945055,open,2021-08-06T18:18:00Z,18,346,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T18:22:01.140Z
0.49690977,open,2021-08-06T18:18:00Z,402,407,0,809,809,24279[Konstabler],2021-08-06T18:22:01.140Z
0.814554,open,2021-08-06T18:18:00Z,347,79,0,426,426,18497[Hauptwache],2021-08-06T18:22:01.140Z
0.7058824,open,2021-08-06T18:18:00Z,480,200,0,680,680,18495[Am Gericht],2021-08-06T18:22:01.140Z
0.19042057,open,2021-08-06T18:18:00Z,163,693,60,916,856,109240[MyZeil],2021-08-06T18:22:01.140Z
0.53858787,open,2021-08-06T18:18:00Z,328,281,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T18:22:01.140Z
0.40547264,open,2021-08-06T18:38:00Z,163,239,0,402,402,18944[Alte Oper],2021-08-06T18:42:01.880Z
0.465,open,2021-08-06T18:38:00Z,93,107,150,350,200,24276[Turmcenter],2021-08-06T18:42:01.880Z
0.041208792,open,2021-08-06T18:38:00Z,15,349,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T18:42:01.880Z
0.48454884,open,2021-08-06T18:38:00Z,392,417,0,809,809,24279[Konstabler],2021-08-06T18:42:01.880Z
0.79577464,open,2021-08-06T18:38:00Z,339,87,0,426,426,18497[Hauptwache],2021-08-06T18:42:01.880Z
0.7058824,open,2021-08-06T18:38:00Z,480,200,0,680,680,18495[Am Gericht],2021-08-06T18:42:01.880Z
0.17172897,open,2021-08-06T18:38:00Z,147,709,60,916,856,109240[MyZeil],2021-08-06T18:42:01.880Z
0.54351395,open,2021-08-06T18:38:00Z,331,278,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T18:42:01.880Z
0.39303482,open,2021-08-06T18:48:00Z,158,244,0,402,402,18944[Alte Oper],2021-08-06T18:52:01.156Z
0.46,open,2021-08-06T18:48:00Z,92,108,150,350,200,24276[Turmcenter],2021-08-06T18:52:01.156Z
0.041208792,open,2021-08-06T18:48:00Z,15,349,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T18:52:01.156Z
0.4660074,open,2021-08-06T18:48:00Z,377,432,0,809,809,24279[Konstabler],2021-08-06T18:52:01.156Z
0.80751175,open,2021-08-06T18:48:00Z,344,82,0,426,426,18497[Hauptwache],2021-08-06T18:52:01.156Z
0.7014706,open,2021-08-06T18:48:00Z,477,203,0,680,680,18495[Am Gericht],2021-08-06T18:52:01.156Z
0.16939253,open,2021-08-06T18:48:00Z,145,711,60,916,856,109240[MyZeil],2021-08-06T18:52:01.156Z
0.5353038,open,2021-08-06T18:48:00Z,326,283,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T18:52:01.156Z
0.37562189,open,2021-08-06T19:09:00Z,151,251,0,402,402,18944[Alte Oper],2021-08-06T19:12:02.080Z
0.45,open,2021-08-06T19:09:00Z,90,110,150,350,200,24276[Turmcenter],2021-08-06T19:12:02.080Z
0.03846154,open,2021-08-06T19:09:00Z,14,350,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T19:12:02.080Z
0.45241037,open,2021-08-06T19:09:00Z,366,443,0,809,809,24279[Konstabler],2021-08-06T19:12:02.080Z
0.81220657,open,2021-08-06T19:09:00Z,346,80,0,426,426,18497[Hauptwache],2021-08-06T19:12:02.080Z
0.6911765,open,2021-08-06T19:09:00Z,470,210,0,680,680,18495[Am Gericht],2021-08-06T19:12:02.080Z
0.1495327,open,2021-08-06T19:09:00Z,128,728,60,916,856,109240[MyZeil],2021-08-06T19:12:02.080Z
0.52545154,open,2021-08-06T19:09:00Z,320,289,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T19:12:02.080Z
0.37562189,open,2021-08-06T19:19:00Z,151,251,0,402,402,18944[Alte Oper],2021-08-06T19:22:02.370Z
0.455,open,2021-08-06T19:19:00Z,91,109,150,350,200,24276[Turmcenter],2021-08-06T19:22:02.370Z
0.03021978,open,2021-08-06T19:19:00Z,11,353,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T19:22:02.370Z
0.45364648,open,2021-08-06T19:19:00Z,367,442,0,809,809,24279[Konstabler],2021-08-06T19:22:02.370Z
0.80046946,open,2021-08-06T19:19:00Z,341,85,0,426,426,18497[Hauptwache],2021-08-06T19:22:02.370Z
0.6911765,open,2021-08-06T19:19:00Z,470,210,0,680,680,18495[Am Gericht],2021-08-06T19:22:02.370Z
0.15537383,open,2021-08-06T19:19:00Z,133,723,60,916,856,109240[MyZeil],2021-08-06T19:22:02.370Z
0.5270936,open,2021-08-06T19:19:00Z,321,288,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T19:22:02.370Z
0.3631841,open,2021-08-06T19:29:00Z,146,256,0,402,402,18944[Alte Oper],2021-08-06T19:32:01.206Z
0.445,open,2021-08-06T19:29:00Z,89,111,150,350,200,24276[Turmcenter],2021-08-06T19:32:01.206Z
0.027472528,open,2021-08-06T19:29:00Z,10,354,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T19:32:01.206Z
0.44004944,open,2021-08-06T19:29:00Z,356,453,0,809,809,24279[Konstabler],2021-08-06T19:32:01.206Z
0.786385,open,2021-08-06T19:29:00Z,335,91,0,426,426,18497[Hauptwache],2021-08-06T19:32:01.206Z
0.6852941,open,2021-08-06T19:29:00Z,466,214,0,680,680,18495[Am Gericht],2021-08-06T19:32:01.206Z
0.1495327,open,2021-08-06T19:29:00Z,128,728,60,916,856,109240[MyZeil],2021-08-06T19:32:01.206Z
0.5188834,open,2021-08-06T19:29:00Z,316,293,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T19:32:01.206Z
0.36069652,open,2021-08-06T19:39:00Z,145,257,0,402,402,18944[Alte Oper],2021-08-06T19:42:00.624Z
0.44,open,2021-08-06T19:39:00Z,88,112,150,350,200,24276[Turmcenter],2021-08-06T19:42:00.624Z
0.027472528,open,2021-08-06T19:39:00Z,10,354,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T19:42:00.624Z
0.42274413,open,2021-08-06T19:39:00Z,342,467,0,809,809,24279[Konstabler],2021-08-06T19:42:00.624Z
0.7816901,open,2021-08-06T19:39:00Z,333,93,0,426,426,18497[Hauptwache],2021-08-06T19:42:00.624Z
0.68235296,open,2021-08-06T19:39:00Z,464,216,0,680,680,18495[Am Gericht],2021-08-06T19:42:00.624Z
0.14602804,open,2021-08-06T19:39:00Z,125,731,60,916,856,109240[MyZeil],2021-08-06T19:42:00.624Z
0.5139573,open,2021-08-06T19:39:00Z,313,296,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T19:42:00.624Z
0.35820895,open,2021-08-06T19:54:00Z,144,258,0,402,402,18944[Alte Oper],2021-08-06T19:57:00.229Z
0.43,open,2021-08-06T19:54:00Z,86,114,150,350,200,24276[Turmcenter],2021-08-06T19:57:00.229Z
0.03021978,open,2021-08-06T19:54:00Z,11,353,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T19:57:00.229Z
0.42150804,open,2021-08-06T19:54:00Z,341,468,0,809,809,24279[Konstabler],2021-08-06T19:57:00.229Z
0.7605634,open,2021-08-06T19:54:00Z,324,102,0,426,426,18497[Hauptwache],2021-08-06T19:57:00.229Z
0.6617647,open,2021-08-06T19:54:00Z,450,230,0,680,680,18495[Am Gericht],2021-08-06T19:57:00.229Z
0.14135514,open,2021-08-06T19:54:00Z,121,735,60,916,856,109240[MyZeil],2021-08-06T19:57:00.229Z
0.51559937,open,2021-08-06T19:54:00Z,314,295,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T19:57:00.229Z
0.3432836,open,2021-08-06T20:14:00Z,138,264,0,402,402,18944[Alte Oper],2021-08-06T20:17:00.995Z
0.41,open,2021-08-06T20:14:00Z,82,118,150,350,200,24276[Turmcenter],2021-08-06T20:17:00.995Z
0.024725275,open,2021-08-06T20:14:00Z,9,355,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T20:17:00.995Z
0.41532758,open,2021-08-06T20:14:00Z,336,473,0,809,809,24279[Konstabler],2021-08-06T20:17:00.995Z
0.74178404,open,2021-08-06T20:14:00Z,316,110,0,426,426,18497[Hauptwache],2021-08-06T20:17:00.995Z
0.6485294,open,2021-08-06T20:14:00Z,441,239,0,680,680,18495[Am Gericht],2021-08-06T20:17:00.995Z
0.14252336,open,2021-08-06T20:14:00Z,122,734,60,916,856,109240[MyZeil],2021-08-06T20:17:00.995Z
0.5106732,open,2021-08-06T20:14:00Z,311,298,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T20:17:00.995Z
0.3482587,open,2021-08-06T20:25:00Z,140,262,0,402,402,18944[Alte Oper],2021-08-06T20:27:00.411Z
0.385,open,2021-08-06T20:25:00Z,77,123,150,350,200,24276[Turmcenter],2021-08-06T20:27:00.411Z
0.024725275,open,2021-08-06T20:25:00Z,9,355,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T20:27:00.411Z
0.41161928,open,2021-08-06T20:25:00Z,333,476,0,809,809,24279[Konstabler],2021-08-06T20:27:00.411Z
0.73239434,open,2021-08-06T20:25:00Z,312,114,0,426,426,18497[Hauptwache],2021-08-06T20:27:00.411Z
0.6426471,open,2021-08-06T20:25:00Z,437,243,0,680,680,18495[Am Gericht],2021-08-06T20:27:00.411Z
0.14018692,open,2021-08-06T20:25:00Z,120,736,60,916,856,109240[MyZeil],2021-08-06T20:27:00.411Z
0.5041051,open,2021-08-06T20:25:00Z,307,302,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T20:27:00.411Z
0.3233831,open,2021-08-06T20:40:00Z,130,272,0,402,402,18944[Alte Oper],2021-08-06T20:42:01.029Z
0.315,open,2021-08-06T20:40:00Z,63,137,150,350,200,24276[Turmcenter],2021-08-06T20:42:01.029Z
0.027472528,open,2021-08-06T20:40:00Z,10,354,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T20:42:01.029Z
0.40667492,open,2021-08-06T20:40:00Z,329,480,0,809,809,24279[Konstabler],2021-08-06T20:42:01.029Z
0.7112676,open,2021-08-06T20:40:00Z,303,123,0,426,426,18497[Hauptwache],2021-08-06T20:42:01.029Z
0.6338235,open,2021-08-06T20:40:00Z,431,249,0,680,680,18495[Am Gericht],2021-08-06T20:42:01.029Z
0.13901868,open,2021-08-06T20:40:00Z,119,737,60,916,856,109240[MyZeil],2021-08-06T20:42:01.029Z
0.50574714,open,2021-08-06T20:40:00Z,308,301,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T20:42:01.029Z
0.3034826,open,2021-08-06T20:50:00Z,122,280,0,402,402,18944[Alte Oper],2021-08-06T20:52:02.405Z
0.255,open,2021-08-06T20:50:00Z,51,149,150,350,200,24276[Turmcenter],2021-08-06T20:52:02.405Z
0.027472528,open,2021-08-06T20:50:00Z,10,354,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T20:52:02.405Z
0.40420273,open,2021-08-06T20:50:00Z,327,482,0,809,809,24279[Konstabler],2021-08-06T20:52:02.405Z
0.7065728,open,2021-08-06T20:50:00Z,301,125,0,426,426,18497[Hauptwache],2021-08-06T20:52:02.405Z
0.6279412,open,2021-08-06T20:50:00Z,427,253,0,680,680,18495[Am Gericht],2021-08-06T20:52:02.405Z
0.13200934,open,2021-08-06T20:50:00Z,113,743,60,916,856,109240[MyZeil],2021-08-06T20:52:02.405Z
0.49917898,open,2021-08-06T20:50:00Z,304,305,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T20:52:02.405Z
0.2960199,open,2021-08-06T21:06:00Z,119,283,0,402,402,18944[Alte Oper],2021-08-06T21:07:02.132Z
0.19,open,2021-08-06T21:06:00Z,38,162,150,350,200,24276[Turmcenter],2021-08-06T21:07:02.132Z
0.024725275,open,2021-08-06T21:06:00Z,9,355,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T21:07:02.132Z
0.39555007,open,2021-08-06T21:06:00Z,320,489,0,809,809,24279[Konstabler],2021-08-06T21:07:02.132Z
0.70187795,open,2021-08-06T21:06:00Z,299,127,0,426,426,18497[Hauptwache],2021-08-06T21:07:02.132Z
0.62058824,open,2021-08-06T21:06:00Z,422,258,0,680,680,18495[Am Gericht],2021-08-06T21:07:02.132Z
0.1296729,open,2021-08-06T21:06:00Z,111,745,60,916,856,109240[MyZeil],2021-08-06T21:07:02.132Z
0.5073892,open,2021-08-06T21:06:00Z,309,300,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T21:07:02.132Z
0.3034826,open,2021-08-06T21:26:00Z,122,280,0,402,402,18944[Alte Oper],2021-08-06T21:27:00.107Z
0.165,open,2021-08-06T21:26:00Z,33,167,150,350,200,24276[Turmcenter],2021-08-06T21:27:00.107Z
0.03021978,open,2021-08-06T21:26:00Z,11,353,0,364,364,24281[Hauptbahnhof Süd],2021-08-06T21:27:00.107Z
0.38442522,open,2021-08-06T21:26:00Z,311,498,0,809,809,24279[Konstabler],2021-08-06T21:27:00.107Z
0.6737089,open,2021-08-06T21:26:00Z,287,139,0,426,426,18497[Hauptwache],2021-08-06T21:27:00.107Z
0.60588235,open,2021-08-06T21:26:00Z,412,268,0,680,680,18495[Am Gericht],2021-08-06T21:27:00.107Z
0.12733644,open,2021-08-06T21:26:00Z,109,747,60,916,856,109240[MyZeil],2021-08-06T21:27:00.107Z
0.4909688,open,2021-08-06T21:26:00Z,299,310,0,609,609,18494[Konrad-Adenauer-Straße],2021-08-06T21:27:00.107Z
0.2885572,open,2021-08-06T21:36:00Z,116,286,0,402,402,18944[Alte Oper],2021-08-06T21:37:01.457Z
0.155,open,2021-08-06T21:36:00Z,31,169,150,350,200,24276[Turmcenter],2021-08-06T21:37:01.457Z
